Year,UNIT_MEASURE,Пол,Старосна доб,Value
2060,% од укупно,M,117,0.0
2060,% од укупно,M,118,0.0
2060,% од укупно,M,119,0.0
2060,% од укупно,M,120+,0.0
2065,% од укупно,M,Total,45.0
2065,% од укупно,M,0,0.32
2065,% од укупно,M,1,0.32
2065,% од укупно,M,2,0.32
2065,% од укупно,M,3,0.33
2065,% од укупно,M,4,0.33
2065,% од укупно,M,5,0.34
2065,% од укупно,M,6,0.34
2065,% од укупно,M,7,0.35
2065,% од укупно,M,8,0.36
2065,% од укупно,M,9,0.36
2065,% од укупно,M,10,0.37
2065,% од укупно,M,11,0.37
2065,% од укупно,M,12,0.38
2065,% од укупно,M,13,0.39
2065,% од укупно,M,14,0.39
2065,% од укупно,M,15,0.4
2065,% од укупно,M,16,0.4
2065,% од укупно,M,17,0.41
2065,% од укупно,M,18,0.41
2065,% од укупно,M,19,0.41
2065,% од укупно,M,20,0.4
2065,% од укупно,M,21,0.4
2065,% од укупно,M,22,0.39
2065,% од укупно,M,23,0.38
2065,% од укупно,M,24,0.38
2065,% од укупно,M,25,0.37
2065,% од укупно,M,26,0.37
2065,% од укупно,M,27,0.36
2065,% од укупно,M,28,0.36
2065,% од укупно,M,29,0.36
2065,% од укупно,M,30,0.36
2065,% од укупно,M,31,0.36
2065,% од укупно,M,32,0.36
2065,% од укупно,M,33,0.37
2065,% од укупно,M,34,0.37
2065,% од укупно,M,35,0.37
2065,% од укупно,M,36,0.38
2065,% од укупно,M,37,0.38
2065,% од укупно,M,38,0.38
2065,% од укупно,M,39,0.39
2065,% од укупно,M,40,0.39
2065,% од укупно,M,41,0.4
2065,% од укупно,M,42,0.4
2065,% од укупно,M,43,0.41
2065,% од укупно,M,44,0.41
2065,% од укупно,M,45,0.42
2065,% од укупно,M,46,0.43
2065,% од укупно,M,47,0.42
2065,% од укупно,M,48,0.43
2065,% од укупно,M,49,0.44
2065,% од укупно,M,50,0.43
2065,% од укупно,M,51,0.44
2065,% од укупно,M,52,0.43
2065,% од укупно,M,53,0.49
2065,% од укупно,M,54,0.48
2065,% од укупно,M,55,0.5
2065,% од укупно,M,56,0.52
2065,% од укупно,M,57,0.52
2065,% од укупно,M,58,0.5
2065,% од укупно,M,59,0.51
2065,% од укупно,M,60,0.52
2065,% од укупно,M,61,0.52
2065,% од укупно,M,62,0.54
2065,% од укупно,M,63,0.54
2065,% од укупно,M,64,0.56
2065,% од укупно,M,65,0.58
2065,% од укупно,M,66,0.58
2065,% од укупно,M,67,0.64
2065,% од укупно,M,68,0.71
2065,% од укупно,M,69,0.75
2065,% од укупно,M,70,0.76
2065,% од укупно,M,71,0.69
2065,% од укупно,M,72,0.6
2065,% од укупно,M,73,0.69
2065,% од укупно,M,74,0.76
2065,% од укупно,M,75,0.75
2065,% од укупно,M,76,0.72
2065,% од укупно,M,77,0.76
2065,% од укупно,M,78,0.74
2065,% од укупно,M,79,0.72
2065,% од укупно,M,80,0.72
2065,% од укупно,M,81,0.71
2065,% од укупно,M,82,0.67
2065,% од укупно,M,83,0.65
2065,% од укупно,M,84,0.61
2065,% од укупно,M,85,0.58
2065,% од укупно,M,86,0.53
2065,% од укупно,M,87,0.5
2065,% од укупно,M,88,0.45
2065,% од укупно,M,89,0.43
2065,% од укупно,M,90,0.37
2065,% од укупно,M,91,0.33
2065,% од укупно,M,92,0.28
2065,% од укупно,M,93,0.25
2065,% од укупно,M,94,0.21
2065,% од укупно,M,95,0.17
2065,% од укупно,M,96,0.15
2065,% од укупно,M,97,0.12
2065,% од укупно,M,98,0.1
2065,% од укупно,M,99,0.08
2065,% од укупно,M,100,0.06
2065,% од укупно,M,101,0.04
2065,% од укупно,M,102,0.03
2065,% од укупно,M,103,0.02
2065,% од укупно,M,104,0.02
2065,% од укупно,M,105,0.01
2065,% од укупно,M,106,0.01
2065,% од укупно,M,107,0.0
2065,% од укупно,M,108,0.0
2065,% од укупно,M,109,0.0
2065,% од укупно,M,110,0.0
2065,% од укупно,M,111,0.0
2065,% од укупно,M,112,0.0
2065,% од укупно,M,113,0.0
2065,% од укупно,M,114,0.0
2065,% од укупно,M,115,0.0
2065,% од укупно,M,116,0.0
2065,% од укупно,M,117,0.0
2065,% од укупно,M,118,0.0
2065,% од укупно,M,119,0.0
2065,% од укупно,M,120+,0.0
2070,% од укупно,M,Total,44.67
2070,% од укупно,M,0,0.32
2070,% од укупно,M,1,0.32
2070,% од укупно,M,2,0.32
2070,% од укупно,M,3,0.32
2070,% од укупно,M,4,0.33
2070,% од укупно,M,5,0.33
2070,% од укупно,M,6,0.34
2070,% од укупно,M,7,0.35
2070,% од укупно,M,8,0.35
2070,% од укупно,M,9,0.36
2070,% од укупно,M,10,0.37
2070,% од укупно,M,11,0.37
2070,% од укупно,M,12,0.38
2070,% од укупно,M,13,0.39
2070,% од укупно,M,14,0.39
2070,% од укупно,M,15,0.4
2070,% од укупно,M,16,0.4
2070,% од укупно,M,17,0.41
2070,% од укупно,M,18,0.41
2070,% од укупно,M,19,0.41
2070,% од укупно,M,20,0.4
2070,% од укупно,M,21,0.4
2070,% од укупно,M,22,0.39
2070,% од укупно,M,23,0.39
2070,% од укупно,M,24,0.38
2070,% од укупно,M,25,0.37
2070,% од укупно,M,26,0.37
2070,% од укупно,M,27,0.37
2070,% од укупно,M,28,0.36
2070,% од укупно,M,29,0.36
2070,% од укупно,M,30,0.36
2070,% од укупно,M,31,0.36
2070,% од укупно,M,32,0.36
2070,% од укупно,M,33,0.36
2070,% од укупно,M,34,0.36
2070,% од укупно,M,35,0.36
2070,% од укупно,M,36,0.37
2070,% од укупно,M,37,0.37
2070,% од укупно,M,38,0.37
2070,% од укупно,M,39,0.38
2070,% од укупно,M,40,0.38
2070,% од укупно,M,41,0.39
2070,% од укупно,M,42,0.39
2070,% од укупно,M,43,0.4
2070,% од укупно,M,44,0.4
2070,% од укупно,M,45,0.41
2070,% од укупно,M,46,0.42
2070,% од укупно,M,47,0.42
2070,% од укупно,M,48,0.43
2070,% од укупно,M,49,0.44
2070,% од укупно,M,50,0.44
2070,% од укупно,M,51,0.46
2070,% од укупно,M,52,0.44
2070,% од укупно,M,53,0.47
2070,% од укупно,M,54,0.47
2070,% од укупно,M,55,0.46
2070,% од укупно,M,56,0.48
2070,% од укупно,M,57,0.47
2070,% од укупно,M,58,0.54
2070,% од укупно,M,59,0.52
2070,% од укупно,M,60,0.54
2070,% од укупно,M,61,0.56
2070,% од укупно,M,62,0.56
2070,% од укупно,M,63,0.55
2070,% од укупно,M,64,0.55
2070,% од укупно,M,65,0.56
2070,% од укупно,M,66,0.56
2070,% од укупно,M,67,0.58
2070,% од укупно,M,68,0.58
2070,% од укупно,M,69,0.6
2070,% од укупно,M,70,0.61
2070,% од укупно,M,71,0.61
2070,% од укупно,M,72,0.66
2070,% од укупно,M,73,0.73
2070,% од укупно,M,74,0.76
2070,% од укупно,M,75,0.76
2070,% од укупно,M,76,0.68
2070,% од укупно,M,77,0.59
2070,% од укупно,M,78,0.67
2070,% од укупно,M,79,0.72
2070,% од укупно,M,80,0.7
2070,% од укупно,M,81,0.67
2070,% од укупно,M,82,0.69
2070,% од укупно,M,83,0.66
2070,% од укупно,M,84,0.63
2070,% од укупно,M,85,0.61
2070,% од укупно,M,86,0.59
2070,% од укупно,M,87,0.54
2070,% од укупно,M,88,0.51
2070,% од укупно,M,89,0.46
2070,% од укупно,M,90,0.42
2070,% од укупно,M,91,0.37
2070,% од укупно,M,92,0.33
2070,% од укупно,M,93,0.29
2070,% од укупно,M,94,0.26
2070,% од укупно,M,95,0.21
2070,% од укупно,M,96,0.17
2070,% од укупно,M,97,0.14
2070,% од укупно,M,98,0.12
2070,% од укупно,M,99,0.09
2070,% од укупно,M,100,0.07
2070,% од укупно,M,101,0.05
2070,% од укупно,M,102,0.04
2070,% од укупно,M,103,0.03
2070,% од укупно,M,104,0.02
2070,% од укупно,M,105,0.01
2070,% од укупно,M,106,0.01
2070,% од укупно,M,107,0.01
2070,% од укупно,M,108,0.0
2070,% од укупно,M,109,0.0
2070,% од укупно,M,110,0.0
2070,% од укупно,M,111,0.0
2070,% од укупно,M,112,0.0
2070,% од укупно,M,113,0.0
2070,% од укупно,M,114,0.0
2070,% од укупно,M,115,0.0
2070,% од укупно,M,116,0.0
2070,% од укупно,M,117,0.0
2070,% од укупно,M,118,0.0
2070,% од укупно,M,119,0.0
2070,% од укупно,M,120+,0.0
2018,% од укупно,Ж,Total,50.91
2018,% од укупно,Ж,0,0.4
2018,% од укупно,Ж,1,0.41
2018,% од укупно,Ж,2,0.41
2018,% од укупно,Ж,3,0.41
2018,% од укупно,Ж,4,0.42
2018,% од укупно,Ж,5,0.42
2018,% од укупно,Ж,6,0.48
2018,% од укупно,Ж,7,0.48
2018,% од укупно,Ж,8,0.5
2018,% од укупно,Ж,9,0.51
2018,% од укупно,Ж,10,0.51
2018,% од укупно,Ж,11,0.49
2018,% од укупно,Ж,12,0.49
2018,% од укупно,Ж,13,0.49
2018,% од укупно,Ж,14,0.49
2018,% од укупно,Ж,15,0.5
2018,% од укупно,Ж,16,0.51
2018,% од укупно,Ж,17,0.53
2018,% од укупно,Ж,18,0.55
2018,% од укупно,Ж,19,0.57
2018,% од укупно,Ж,20,0.62
2018,% од укупно,Ж,21,0.69
2018,% од укупно,Ж,22,0.72
2018,% од укупно,Ж,23,0.73
2018,% од укупно,Ж,24,0.62
2018,% од укупно,Ж,25,0.52
2018,% од укупно,Ж,26,0.61
2018,% од укупно,Ж,27,0.68
2018,% од укупно,Ж,28,0.67
2018,% од укупно,Ж,29,0.67
2018,% од укупно,Ж,30,0.7
2018,% од укупно,Ж,31,0.69
2018,% од укупно,Ж,32,0.69
2018,% од укупно,Ж,33,0.71
2018,% од укупно,Ж,34,0.72
2018,% од укупно,Ж,35,0.71
2018,% од укупно,Ж,36,0.72
2018,% од укупно,Ж,37,0.71
2018,% од укупно,Ж,38,0.71
2018,% од укупно,Ж,39,0.7
2018,% од укупно,Ж,40,0.7
2018,% од укупно,Ж,41,0.7
2018,% од укупно,Ж,42,0.73
2018,% од укупно,Ж,43,0.7
2018,% од укупно,Ж,44,0.69
2018,% од укупно,Ж,45,0.68
2018,% од укупно,Ж,46,0.7
2018,% од укупно,Ж,47,0.69
2018,% од укупно,Ж,48,0.64
2018,% од укупно,Ж,49,0.69
2018,% од укупно,Ж,50,0.7
2018,% од укупно,Ж,51,0.71
2018,% од укупно,Ж,52,0.75
2018,% од укупно,Ж,53,0.77
2018,% од укупно,Ж,54,0.75
2018,% од укупно,Ж,55,0.76
2018,% од укупно,Ж,56,0.79
2018,% од укупно,Ж,57,0.79
2018,% од укупно,Ж,58,0.8
2018,% од укупно,Ж,59,0.77
2018,% од укупно,Ж,60,0.79
2018,% од укупно,Ж,61,0.71
2018,% од укупно,Ж,62,0.75
2018,% од укупно,Ж,63,0.73
2018,% од укупно,Ж,64,0.75
2018,% од укупно,Ж,65,0.7
2018,% од укупно,Ж,66,0.72
2018,% од укупно,Ж,67,0.57
2018,% од укупно,Ж,68,0.62
2018,% од укупно,Ж,69,0.6
2018,% од укупно,Ж,70,0.54
2018,% од укупно,Ж,71,0.52
2018,% од укупно,Ж,72,0.47
2018,% од укупно,Ж,73,0.37
2018,% од укупно,Ж,74,0.35
2018,% од укупно,Ж,75,0.35
2018,% од укупно,Ж,76,0.36
2018,% од укупно,Ж,77,0.39
2018,% од укупно,Ж,78,0.41
2018,% од укупно,Ж,79,0.37
2018,% од укупно,Ж,80,0.35
2018,% од укупно,Ж,81,0.31
2018,% од укупно,Ж,82,0.28
2018,% од укупно,Ж,83,0.25
2018,% од укупно,Ж,84,0.21
2018,% од укупно,Ж,85,0.18
2018,% од укупно,Ж,86,0.14
2018,% од укупно,Ж,87,0.11
2018,% од укупно,Ж,88,0.1
2018,% од укупно,Ж,89,0.07
2018,% од укупно,Ж,90,0.06
2018,% од укупно,Ж,91,0.04
2018,% од укупно,Ж,92,0.03
2018,% од укупно,Ж,93,0.02
2018,% од укупно,Ж,94,0.01
2018,% од укупно,Ж,95,0.01
2018,% од укупно,Ж,96,0.01
2018,% од укупно,Ж,97,0.0
2018,% од укупно,Ж,98,0.0
2018,% од укупно,Ж,99,0.0
2018,% од укупно,Ж,100,0.0
2018,% од укупно,Ж,101,0.0
2018,% од укупно,Ж,102,0.0
2018,% од укупно,Ж,103,0.0
2018,% од укупно,Ж,104,0.0
2018,% од укупно,Ж,105,0.0
2018,% од укупно,Ж,106,0.0
2018,% од укупно,Ж,107,0.0
2018,% од укупно,Ж,108,0.0
2018,% од укупно,Ж,109,0.0
2018,% од укупно,Ж,110,0.0
2018,% од укупно,Ж,111,0.0
2018,% од укупно,Ж,112,0.0
2018,% од укупно,Ж,113,0.0
2018,% од укупно,Ж,114,0.0
2018,% од укупно,Ж,115,0.0
2018,% од укупно,Ж,116,0.0
2018,% од укупно,Ж,117,0.0
2018,% од укупно,Ж,118,0.0
2018,% од укупно,Ж,119,0.0
2018,% од укупно,Ж,120+,0.0
2020,% од укупно,Ж,Total,51.12
2020,% од укупно,Ж,0,0.41
2020,% од укупно,Ж,1,0.42
2020,% од укупно,Ж,2,0.4
2020,% од укупно,Ж,3,0.41
2020,% од укупно,Ж,4,0.42
2020,% од укупно,Ж,5,0.42
2020,% од укупно,Ж,6,0.42
2020,% од укупно,Ж,7,0.43
2020,% од укупно,Ж,8,0.49
2020,% од укупно,Ж,9,0.48
2020,% од укупно,Ж,10,0.5
2020,% од укупно,Ж,11,0.51
2020,% од укупно,Ж,12,0.51
2020,% од укупно,Ж,13,0.49
2020,% од укупно,Ж,14,0.49
2020,% од укупно,Ж,15,0.5
2020,% од укупно,Ж,16,0.5
2020,% од укупно,Ж,17,0.5
2020,% од укупно,Ж,18,0.51
2020,% од укупно,Ж,19,0.52
2020,% од укупно,Ж,20,0.54
2020,% од укупно,Ж,21,0.56
2020,% од укупно,Ж,22,0.61
2020,% од укупно,Ж,23,0.67
2020,% од укупно,Ж,24,0.7
2020,% од укупно,Ж,25,0.71
2020,% од укупно,Ж,26,0.6
2020,% од укупно,Ж,27,0.51
2020,% од укупно,Ж,28,0.6
2020,% од укупно,Ж,29,0.67
2020,% од укупно,Ж,30,0.66
2020,% од укупно,Ж,31,0.67
2020,% од укупно,Ж,32,0.7
2020,% од укупно,Ж,33,0.69
2020,% од укупно,Ж,34,0.69
2020,% од укупно,Ж,35,0.71
2020,% од укупно,Ж,36,0.72
2020,% од укупно,Ж,37,0.72
2020,% од укупно,Ж,38,0.72
2020,% од укупно,Ж,39,0.72
2020,% од укупно,Ж,40,0.71
2020,% од укупно,Ж,41,0.71
2020,% од укупно,Ж,42,0.7
2020,% од укупно,Ж,43,0.7
2020,% од укупно,Ж,44,0.73
2020,% од укупно,Ж,45,0.71
2020,% од укупно,Ж,46,0.7
2020,% од укупно,Ж,47,0.69
2020,% од укупно,Ж,48,0.7
2020,% од укупно,Ж,49,0.7
2020,% од укупно,Ж,50,0.65
2020,% од укупно,Ж,51,0.7
2020,% од укупно,Ж,52,0.71
2020,% од укупно,Ж,53,0.72
2020,% од укупно,Ж,54,0.76
2020,% од укупно,Ж,55,0.78
2020,% од укупно,Ж,56,0.76
2020,% од укупно,Ж,57,0.77
2020,% од укупно,Ж,58,0.8
2020,% од укупно,Ж,59,0.8
2020,% од укупно,Ж,60,0.8
2020,% од укупно,Ж,61,0.78
2020,% од укупно,Ж,62,0.79
2020,% од укупно,Ж,63,0.72
2020,% од укупно,Ж,64,0.75
2020,% од укупно,Ж,65,0.73
2020,% од укупно,Ж,66,0.75
2020,% од укупно,Ж,67,0.7
2020,% од укупно,Ж,68,0.71
2020,% од укупно,Ж,69,0.57
2020,% од укупно,Ж,70,0.61
2020,% од укупно,Ж,71,0.59
2020,% од укупно,Ж,72,0.52
2020,% од укупно,Ж,73,0.5
2020,% од укупно,Ж,74,0.45
2020,% од укупно,Ж,75,0.35
2020,% од укупно,Ж,76,0.33
2020,% од укупно,Ж,77,0.33
2020,% од укупно,Ж,78,0.33
2020,% од укупно,Ж,79,0.36
2020,% од укупно,Ж,80,0.37
2020,% од укупно,Ж,81,0.33
2020,% од укупно,Ж,82,0.3
2020,% од укупно,Ж,83,0.27
2020,% од укупно,Ж,84,0.24
2020,% од укупно,Ж,85,0.2
2020,% од укупно,Ж,86,0.17
2020,% од укупно,Ж,87,0.14
2020,% од укупно,Ж,88,0.11
2020,% од укупно,Ж,89,0.08
2020,% од укупно,Ж,90,0.07
2020,% од укупно,Ж,91,0.05
