Year,UNIT_MEASURE,Spol,Godine,Value
2013,_%,Muškarci,61,0.62
2013,_%,Muškarci,62,0.57
2013,_%,Muškarci,63,0.56
2013,_%,Muškarci,64,0.54
2013,_%,Muškarci,65,0.46
2013,_%,Muškarci,66,0.49
2013,_%,Muškarci,67,0.37
2013,_%,Muškarci,68,0.32
2013,_%,Muškarci,69,0.32
2013,_%,Muškarci,70,0.30
2013,_%,Muškarci,71,0.33
2013,_%,Muškarci,72,0.35
2013,_%,Muškarci,73,0.37
2013,_%,Muškarci,74,0.34
2013,_%,Muškarci,75,0.32
2013,_%,Muškarci,76,0.30
2013,_%,Muškarci,77,0.27
2013,_%,Muškarci,78,0.24
2013,_%,Muškarci,79,0.22
2013,_%,Muškarci,80,0.18
2013,_%,Muškarci,81,0.16
2013,_%,Muškarci,82,0.13
2013,_%,Muškarci,83,0.12
2013,_%,Muškarci,84,0.09
2013,_%,Muškarci,85,0.08
2013,_%,Muškarci,86,0.05
2013,_%,Muškarci,87,0.04
2013,_%,Muškarci,88,0.03
2013,_%,Muškarci,89,0.02
2013,_%,Muškarci,90,0.01
2013,_%,Muškarci,91,0.01
2013,_%,Muškarci,92,0.01
2013,_%,Muškarci,93,0.00
2013,_%,Muškarci,94,0.00
2013,_%,Muškarci,95,0.00
2013,_%,Muškarci,96,0.00
2013,_%,Muškarci,97,0.00
2013,_%,Muškarci,98,0.00
2013,_%,Muškarci,99,0.00
2013,_%,Muškarci,100,0.00
2013,_%,Muškarci,101,0.00
2013,_%,Muškarci,102,0.00
2013,_%,Muškarci,103,0.00
2013,_%,Muškarci,104,0.00
2013,_%,Muškarci,105,0.00
2013,_%,Muškarci,106,0.00
2013,_%,Muškarci,107,0.00
2013,_%,Muškarci,108,0.00
2013,_%,Muškarci,109,0.00
2013,_%,Muškarci,110,0.00
2013,_%,Muškarci,111,0.00
2013,_%,Muškarci,112,0.00
2013,_%,Muškarci,113,0.00
2013,_%,Muškarci,114,0.00
2013,_%,Muškarci,115,0.00
2013,_%,Muškarci,116,0.00
2013,_%,Muškarci,117,0.00
2013,_%,Muškarci,118,0.00
2013,_%,Muškarci,119,0.00
2013,_%,Muškarci,120,0.00
2013,_%,Muškarci,Unknown,0.00
2013,_%,Muškarci,Total,49.06
1971,_%,Žene,0,1.02
1971,_%,Žene,1,1.02
1971,_%,Žene,2,1.04
1971,_%,Žene,3,1.09
1971,_%,Žene,4,1.13
1971,_%,Žene,5,1.15
1971,_%,Žene,6,1.15
1971,_%,Žene,7,1.15
1971,_%,Žene,8,1.16
1971,_%,Žene,9,1.17
1971,_%,Žene,10,1.20
1971,_%,Žene,11,1.16
1971,_%,Žene,12,1.20
1971,_%,Žene,13,1.11
1971,_%,Žene,14,1.13
1971,_%,Žene,15,1.13
1971,_%,Žene,16,1.19
1971,_%,Žene,17,1.08
1971,_%,Žene,18,1.15
1971,_%,Žene,19,0.85
1971,_%,Žene,20,0.93
1971,_%,Žene,21,0.91
1971,_%,Žene,22,0.82
1971,_%,Žene,23,0.76
1971,_%,Žene,24,0.77
1971,_%,Žene,25,0.59
1971,_%,Žene,26,0.58
1971,_%,Žene,27,0.59
1971,_%,Žene,28,0.63
1971,_%,Žene,29,0.71
1971,_%,Žene,30,0.77
1971,_%,Žene,31,0.81
1971,_%,Žene,32,0.78
1971,_%,Žene,33,0.80
1971,_%,Žene,34,0.81
1971,_%,Žene,35,0.80
1971,_%,Žene,36,0.79
1971,_%,Žene,37,0.78
1971,_%,Žene,38,0.75
1971,_%,Žene,39,0.66
1971,_%,Žene,40,0.71
1971,_%,Žene,41,0.68
1971,_%,Žene,42,0.69
1971,_%,Žene,43,0.62
1971,_%,Žene,44,0.61
1971,_%,Žene,45,0.58
1971,_%,Žene,46,0.53
1971,_%,Žene,47,0.50
1971,_%,Žene,48,0.52
1971,_%,Žene,49,0.43
1971,_%,Žene,50,0.51
1971,_%,Žene,51,0.42
1971,_%,Žene,52,0.27
1971,_%,Žene,53,0.22
1971,_%,Žene,54,0.20
1971,_%,Žene,55,0.27
1971,_%,Žene,56,0.41
1971,_%,Žene,57,0.35
1971,_%,Žene,58,0.39
1971,_%,Žene,59,0.33
1971,_%,Žene,60,0.42
1971,_%,Žene,61,0.32
1971,_%,Žene,62,0.28
1971,_%,Žene,63,0.29
1971,_%,Žene,64,0.28
1971,_%,Žene,65,0.29
1971,_%,Žene,66,0.25
1971,_%,Žene,67,0.21
1971,_%,Žene,68,0.19
1971,_%,Žene,69,0.18
1971,_%,Žene,70,0.34
1971,_%,Žene,71,0.16
1971,_%,Žene,72,0.12
1971,_%,Žene,73,0.10
1971,_%,Žene,74,0.10
1971,_%,Žene,75,0.10
1971,_%,Žene,76,0.08
1971,_%,Žene,77,0.06
1971,_%,Žene,78,0.07
1971,_%,Žene,79,0.05
1971,_%,Žene,80,0.07
1971,_%,Žene,81,0.04
1971,_%,Žene,82,0.05
1971,_%,Žene,83,0.03
1971,_%,Žene,84,0.03
1971,_%,Žene,85,0.03
1971,_%,Žene,86,0.02
1971,_%,Žene,87,0.01
1971,_%,Žene,88,0.01
1971,_%,Žene,89,0.01
1971,_%,Žene,90,0.02
1971,_%,Žene,91,0.01
1971,_%,Žene,92,0.01
1971,_%,Žene,93,0.00
1971,_%,Žene,94,0.00
1971,_%,Žene,95,0.01
1971,_%,Žene,96,0.00
1971,_%,Žene,97,0.00
1971,_%,Žene,98,0.00
1971,_%,Žene,99,0.00
1971,_%,Žene,100,0.00
1971,_%,Žene,101,0.00
1971,_%,Žene,102,0.00
1971,_%,Žene,103,0.00
1971,_%,Žene,104,0.00
1971,_%,Žene,105,0.00
1971,_%,Žene,106,0.00
1971,_%,Žene,107,0.00
1971,_%,Žene,108,0.00
1971,_%,Žene,109,0.00
1971,_%,Žene,110,0.00
1971,_%,Žene,111,0.00
1971,_%,Žene,112,0.00
1971,_%,Žene,113,0.00
1971,_%,Žene,114,0.00
1971,_%,Žene,115,0.00
1971,_%,Žene,116,0.00
1971,_%,Žene,117,0.00
1971,_%,Žene,118,0.00
1971,_%,Žene,119,0.00
1971,_%,Žene,120,0.00
1971,_%,Žene,Unknown,0.19
1971,_%,Žene,Total,51.03
1981,_%,Žene,0,0.90
1981,_%,Žene,1,0.87
1981,_%,Žene,2,0.83
1981,_%,Žene,3,0.85
1981,_%,Žene,4,0.88
1981,_%,Žene,5,0.89
1981,_%,Žene,6,0.88
1981,_%,Žene,7,0.88
1981,_%,Žene,8,0.91
1981,_%,Žene,9,0.93
1981,_%,Žene,10,0.90
1981,_%,Žene,11,0.92
1981,_%,Žene,12,0.96
1981,_%,Žene,13,0.99
1981,_%,Žene,14,1.03
1981,_%,Žene,15,1.06
1981,_%,Žene,16,1.06
1981,_%,Žene,17,1.05
1981,_%,Žene,18,1.06
1981,_%,Žene,19,1.05
1981,_%,Žene,20,1.04
1981,_%,Žene,21,0.96
1981,_%,Žene,22,0.97
1981,_%,Žene,23,0.88
1981,_%,Žene,24,0.88
1981,_%,Žene,25,0.85
1981,_%,Žene,26,0.89
1981,_%,Žene,27,0.79
1981,_%,Žene,28,0.87
1981,_%,Žene,29,0.65
1981,_%,Žene,30,0.73
1981,_%,Žene,31,0.72
1981,_%,Žene,32,0.67
1981,_%,Žene,33,0.62
1981,_%,Žene,34,0.65
1981,_%,Žene,35,0.49
1981,_%,Žene,36,0.49
1981,_%,Žene,37,0.51
1981,_%,Žene,38,0.54
1981,_%,Žene,39,0.62
1981,_%,Žene,40,0.67
1981,_%,Žene,41,0.71
1981,_%,Žene,42,0.68
1981,_%,Žene,43,0.71
1981,_%,Žene,44,0.72
1981,_%,Žene,45,0.71
1981,_%,Žene,46,0.70
1981,_%,Žene,47,0.69
1981,_%,Žene,48,0.66
1981,_%,Žene,49,0.59
1981,_%,Žene,50,0.63
1981,_%,Žene,51,0.61
1981,_%,Žene,52,0.62
1981,_%,Žene,53,0.57
1981,_%,Žene,54,0.54
1981,_%,Žene,55,0.53
1981,_%,Žene,56,0.48
1981,_%,Žene,57,0.45
1981,_%,Žene,58,0.47
1981,_%,Žene,59,0.37
1981,_%,Žene,60,0.45
1981,_%,Žene,61,0.37
1981,_%,Žene,62,0.22
1981,_%,Žene,63,0.18
1981,_%,Žene,64,0.16
1981,_%,Žene,65,0.22
1981,_%,Žene,66,0.33
1981,_%,Žene,67,0.28
1981,_%,Žene,68,0.31
1981,_%,Žene,69,0.24
1981,_%,Žene,70,0.31
1981,_%,Žene,71,0.22
1981,_%,Žene,72,0.19
1981,_%,Žene,73,0.19
1981,_%,Žene,74,0.18
1981,_%,Žene,75,0.18
1981,_%,Žene,76,0.15
1981,_%,Žene,77,0.12
1981,_%,Žene,78,0.11
1981,_%,Žene,79,0.08
1981,_%,Žene,80,0.18
1981,_%,Žene,81,0.06
1981,_%,Žene,82,0.05
1981,_%,Žene,83,0.04
1981,_%,Žene,84,0.03
1981,_%,Žene,85,0.03
1981,_%,Žene,86,0.02
1981,_%,Žene,87,0.02
1981,_%,Žene,88,0.02
1981,_%,Žene,89,0.01
1981,_%,Žene,90,0.02
1981,_%,Žene,91,0.01
1981,_%,Žene,92,0.01
1981,_%,Žene,93,0.01
1981,_%,Žene,94,0.01
1981,_%,Žene,95,0.01
1981,_%,Žene,96,0.00
1981,_%,Žene,97,0.00
1981,_%,Žene,98,0.00
1981,_%,Žene,99,0.00
1981,_%,Žene,100,0.00
1981,_%,Žene,101,0.00
1981,_%,Žene,102,0.00
1981,_%,Žene,103,0.00
1981,_%,Žene,104,0.00
1981,_%,Žene,105,0.00
1981,_%,Žene,106,0.00
1981,_%,Žene,107,0.00
1981,_%,Žene,108,0.00
1981,_%,Žene,109,0.00
1981,_%,Žene,110,0.00
1981,_%,Žene,111,0.00
1981,_%,Žene,112,0.00
1981,_%,Žene,113,0.00
1981,_%,Žene,114,0.00
1981,_%,Žene,115,0.00
1981,_%,Žene,116,0.00
1981,_%,Žene,117,0.00
1981,_%,Žene,118,0.00
1981,_%,Žene,119,0.00
1981,_%,Žene,120,0.00
1981,_%,Žene,Unknown,0.07
1981,_%,Žene,Total,50.89
1991,_%,Žene,0,0.74
1991,_%,Žene,1,0.75
1991,_%,Žene,2,0.76
1991,_%,Žene,3,0.78
1991,_%,Žene,4,0.77
1991,_%,Žene,5,0.79
1991,_%,Žene,6,0.79
1991,_%,Žene,7,0.80
1991,_%,Žene,8,0.80
1991,_%,Žene,9,0.79
1991,_%,Žene,10,0.79
1991,_%,Žene,11,0.79
1991,_%,Žene,12,0.77
1991,_%,Žene,13,0.79
1991,_%,Žene,14,0.81
1991,_%,Žene,15,0.81
1991,_%,Žene,16,0.79
1991,_%,Žene,17,0.79
1991,_%,Žene,18,0.80
1991,_%,Žene,19,0.81
1991,_%,Žene,20,0.75
1991,_%,Žene,21,0.77
1991,_%,Žene,22,0.77
1991,_%,Žene,23,0.80
1991,_%,Žene,24,0.82
1991,_%,Žene,25,0.82
1991,_%,Žene,26,0.81
1991,_%,Žene,27,0.81
1991,_%,Žene,28,0.83
1991,_%,Žene,29,0.85
1991,_%,Žene,30,0.85
1991,_%,Žene,31,0.82
1991,_%,Žene,32,0.84
1991,_%,Žene,33,0.78
1991,_%,Žene,34,0.78
1991,_%,Žene,35,0.77
1991,_%,Žene,36,0.81
1991,_%,Žene,37,0.71
1991,_%,Žene,38,0.80
1991,_%,Žene,39,0.61
1991,_%,Žene,40,0.67
1991,_%,Žene,41,0.67
1991,_%,Žene,42,0.60
1991,_%,Žene,43,0.56
1991,_%,Žene,44,0.60
1991,_%,Žene,45,0.44
1991,_%,Žene,46,0.44
1991,_%,Žene,47,0.45
1991,_%,Žene,48,0.48
1991,_%,Žene,49,0.55
1991,_%,Žene,50,0.61
1991,_%,Žene,51,0.63
1991,_%,Žene,52,0.61
1991,_%,Žene,53,0.63
1991,_%,Žene,54,0.63
1991,_%,Žene,55,0.63
1991,_%,Žene,56,0.62
1991,_%,Žene,57,0.60
1991,_%,Žene,58,0.57
1991,_%,Žene,59,0.53
1991,_%,Žene,60,0.55
1991,_%,Žene,61,0.53
1991,_%,Žene,62,0.51
1991,_%,Žene,63,0.48
1991,_%,Žene,64,0.46
1991,_%,Žene,65,0.43
1991,_%,Žene,66,0.39
1991,_%,Žene,67,0.36
1991,_%,Žene,68,0.36
1991,_%,Žene,69,0.30
1991,_%,Žene,70,0.32
1991,_%,Žene,71,0.27
1991,_%,Žene,72,0.15
1991,_%,Žene,73,0.12
1991,_%,Žene,74,0.10
1991,_%,Žene,75,0.13
1991,_%,Žene,76,0.19
1991,_%,Žene,77,0.16
1991,_%,Žene,78,0.16
1991,_%,Žene,79,0.12
1991,_%,Žene,80,0.13
1991,_%,Žene,81,0.10
1991,_%,Žene,82,0.08
1991,_%,Žene,83,0.07
1991,_%,Žene,84,0.06
1991,_%,Žene,85,0.05
1991,_%,Žene,86,0.04
1991,_%,Žene,87,0.03
1991,_%,Žene,88,0.03
1991,_%,Žene,89,0.02
1991,_%,Žene,90,0.02
1991,_%,Žene,91,0.01
1991,_%,Žene,92,0.01
1991,_%,Žene,93,0.00
1991,_%,Žene,94,0.00
1991,_%,Žene,95,0.00
1991,_%,Žene,96,0.00
1991,_%,Žene,97,0.00
1991,_%,Žene,98,0.00
1991,_%,Žene,99,0.00
1991,_%,Žene,100,0.00
1991,_%,Žene,101,0.00
1991,_%,Žene,102,0.00
1991,_%,Žene,103,0.00
1991,_%,Žene,104,0.00
1991,_%,Žene,105,0.00
1991,_%,Žene,106,0.00
1991,_%,Žene,107,0.00
1991,_%,Žene,108,0.00
1991,_%,Žene,109,0.00
1991,_%,Žene,110,0.00
1991,_%,Žene,111,0.00
1991,_%,Žene,112,0.00
1991,_%,Žene,113,0.00
1991,_%,Žene,114,0.00
1991,_%,Žene,115,0.00
1991,_%,Žene,116,0.00
1991,_%,Žene,117,0.00
1991,_%,Žene,118,0.00
1991,_%,Žene,119,0.00
1991,_%,Žene,120,0.00
1991,_%,Žene,Unknown,0.89
1991,_%,Žene,Total,50.71
2013,_%,Žene,0,0.46
2013,_%,Žene,1,0.47
2013,_%,Žene,2,0.47
2013,_%,Žene,3,0.49
2013,_%,Žene,4,0.50
2013,_%,Žene,5,0.50
2013,_%,Žene,6,0.48
2013,_%,Žene,7,0.48
2013,_%,Žene,8,0.49
2013,_%,Žene,9,0.49
2013,_%,Žene,10,0.50
2013,_%,Žene,11,0.51
2013,_%,Žene,12,0.53
2013,_%,Žene,13,0.55
2013,_%,Žene,14,0.58
2013,_%,Žene,15,0.63
2013,_%,Žene,16,0.71
2013,_%,Žene,17,0.71
2013,_%,Žene,18,0.70
2013,_%,Žene,19,0.59
2013,_%,Žene,20,0.53
2013,_%,Žene,21,0.62
2013,_%,Žene,22,0.67
2013,_%,Žene,23,0.66
2013,_%,Žene,24,0.67
2013,_%,Žene,25,0.69
2013,_%,Žene,26,0.68
2013,_%,Žene,27,0.69
2013,_%,Žene,28,0.69
2013,_%,Žene,29,0.73
2013,_%,Žene,30,0.70
2013,_%,Žene,31,0.70
2013,_%,Žene,32,0.71
2013,_%,Žene,33,0.70
2013,_%,Žene,34,0.69
2013,_%,Žene,35,0.69
2013,_%,Žene,36,0.70
2013,_%,Žene,37,0.72
2013,_%,Žene,38,0.69
2013,_%,Žene,39,0.68
2013,_%,Žene,40,0.68
2013,_%,Žene,41,0.70
2013,_%,Žene,42,0.68
2013,_%,Žene,43,0.65
2013,_%,Žene,44,0.69
2013,_%,Žene,45,0.70
2013,_%,Žene,46,0.73
2013,_%,Žene,47,0.75
2013,_%,Žene,48,0.77
2013,_%,Žene,49,0.76
2013,_%,Žene,50,0.77
2013,_%,Žene,51,0.81
2013,_%,Žene,52,0.80
2013,_%,Žene,53,0.80
2013,_%,Žene,54,0.81
2013,_%,Žene,55,0.77
2013,_%,Žene,56,0.73
2013,_%,Žene,57,0.75
2013,_%,Žene,58,0.77
2013,_%,Žene,59,0.74
2013,_%,Žene,60,0.75
2013,_%,Žene,61,0.70
2013,_%,Žene,62,0.63
2013,_%,Žene,63,0.65
2013,_%,Žene,64,0.62
2013,_%,Žene,65,0.56
2013,_%,Žene,66,0.58
2013,_%,Žene,67,0.45
2013,_%,Žene,68,0.41
2013,_%,Žene,69,0.39
2013,_%,Žene,70,0.41
2013,_%,Žene,71,0.43
2013,_%,Žene,72,0.48
2013,_%,Žene,73,0.50
2013,_%,Žene,74,0.46
2013,_%,Žene,75,0.45
2013,_%,Žene,76,0.42
2013,_%,Žene,77,0.41
2013,_%,Žene,78,0.36
2013,_%,Žene,79,0.33
2013,_%,Žene,80,0.28
2013,_%,Žene,81,0.26
2013,_%,Žene,82,0.21
2013,_%,Žene,83,0.20
2013,_%,Žene,84,0.15
2013,_%,Žene,85,0.13
2013,_%,Žene,86,0.10
2013,_%,Žene,87,0.08
2013,_%,Žene,88,0.06
2013,_%,Žene,89,0.05
2013,_%,Žene,90,0.04
2013,_%,Žene,91,0.03
2013,_%,Žene,92,0.02
2013,_%,Žene,93,0.02
2013,_%,Žene,94,0.01
2013,_%,Žene,95,0.00
2013,_%,Žene,96,0.00
2013,_%,Žene,97,0.00
2013,_%,Žene,98,0.00
2013,_%,Žene,99,0.00
2013,_%,Žene,100,0.00
2013,_%,Žene,101,0.00
2013,_%,Žene,102,0.00
2013,_%,Žene,103,0.00
2013,_%,Žene,104,0.00
2013,_%,Žene,105,0.00
2013,_%,Žene,106,0.00
2013,_%,Žene,107,0.00
2013,_%,Žene,108,0.00
2013,_%,Žene,109,0.00
2013,_%,Žene,110,0.00
2013,_%,Žene,111,0.00
2013,_%,Žene,112,0.00
2013,_%,Žene,113,0.00
2013,_%,Žene,114,0.00
2013,_%,Žene,115,0.00
2013,_%,Žene,116,0.00
2013,_%,Žene,117,0.00
2013,_%,Žene,118,0.00
2013,_%,Žene,119,0.00
2013,_%,Žene,120,0.00
2013,_%,Žene,Unknown,0.00
2013,_%,Žene,Total,50.94
