Year,UNIT_MEASURE,AGE,SEX,Value
2030,NUMBER,80,F,15088.67
2030,NUMBER,81,F,13995.81
2030,NUMBER,82,F,11838.29
2030,NUMBER,83,F,10782.65
2030,NUMBER,84,F,9067.90
2030,NUMBER,85,F,6724.49
2030,NUMBER,86,F,5823.03
2030,NUMBER,87,F,5383.50
2030,NUMBER,88,F,4958.45
2030,NUMBER,89,F,4768.22
2030,NUMBER,90,F,4434.96
2030,NUMBER,91,F,3542.18
2030,NUMBER,92,F,2854.57
2030,NUMBER,93,F,2202.27
2030,NUMBER,94,F,1657.08
2030,NUMBER,95,F,1192.70
2030,NUMBER,96,F,843.23
2030,NUMBER,97,F,572.32
2030,NUMBER,98,F,362.32
2030,NUMBER,99,F,218.55
2030,NUMBER,100,F,152.59
2030,NUMBER,101,F,78.79
2030,NUMBER,102,F,49.50
2030,NUMBER,103,F,23.04
2030,NUMBER,104,F,12.38
2030,NUMBER,105,F,6.40
2030,NUMBER,106,F,3.09
2030,NUMBER,107,F,1.46
2030,NUMBER,108,F,0.82
2030,NUMBER,109,F,0.30
2030,NUMBER,110,F,0.15
2030,NUMBER,111,F,0.06
2030,NUMBER,112,F,0.05
2030,NUMBER,113,F,0.02
2030,NUMBER,114,F,0.01
2030,NUMBER,115,F,0.00
2030,NUMBER,116,F,0.00
2030,NUMBER,117,F,0.00
2030,NUMBER,118,F,0.00
2030,NUMBER,119,F,0.00
2030,NUMBER,120+,F,0.00
2030,_%,Total,F,100.00
2030,_%,0,F,0.68
2030,_%,1,F,0.69
2030,_%,2,F,0.70
2030,_%,3,F,0.71
2030,_%,4,F,0.73
2030,_%,5,F,0.75
2030,_%,6,F,0.77
2030,_%,7,F,0.78
2030,_%,8,F,0.80
2030,_%,9,F,0.82
2030,_%,10,F,0.84
2030,_%,11,F,0.85
2030,_%,12,F,0.83
2030,_%,13,F,0.86
2030,_%,14,F,0.86
2030,_%,15,F,0.87
2030,_%,16,F,0.88
2030,_%,17,F,0.88
2030,_%,18,F,0.99
2030,_%,19,F,0.96
2030,_%,20,F,0.99
2030,_%,21,F,0.99
2030,_%,22,F,0.97
2030,_%,23,F,0.91
2030,_%,24,F,0.90
2030,_%,25,F,0.89
2030,_%,26,F,0.87
2030,_%,27,F,0.87
2030,_%,28,F,0.88
2030,_%,29,F,0.91
2030,_%,30,F,0.93
2030,_%,31,F,0.97
2030,_%,32,F,1.07
2030,_%,33,F,1.19
2030,_%,34,F,1.27
2030,_%,35,F,1.31
2030,_%,36,F,1.13
2030,_%,37,F,0.97
2030,_%,38,F,1.15
2030,_%,39,F,1.31
2030,_%,40,F,1.29
2030,_%,41,F,1.31
2030,_%,42,F,1.37
2030,_%,43,F,1.37
2030,_%,44,F,1.38
2030,_%,45,F,1.41
2030,_%,46,F,1.44
2030,_%,47,F,1.44
2030,_%,48,F,1.45
2030,_%,49,F,1.45
2030,_%,50,F,1.45
2030,_%,51,F,1.43
2030,_%,52,F,1.43
2030,_%,53,F,1.44
2030,_%,54,F,1.50
2030,_%,55,F,1.46
2030,_%,56,F,1.44
2030,_%,57,F,1.43
2030,_%,58,F,1.46
2030,_%,59,F,1.45
2030,_%,60,F,1.35
2030,_%,61,F,1.44
2030,_%,62,F,1.47
2030,_%,63,F,1.49
2030,_%,64,F,1.56
2030,_%,65,F,1.59
2030,_%,66,F,1.54
2030,_%,67,F,1.55
2030,_%,68,F,1.59
2030,_%,69,F,1.58
2030,_%,70,F,1.56
2030,_%,71,F,1.49
2030,_%,72,F,1.50
2030,_%,73,F,1.33
2030,_%,74,F,1.37
2030,_%,75,F,1.30
2030,_%,76,F,1.30
2030,_%,77,F,1.18
2030,_%,78,F,1.17
2030,_%,79,F,0.90
2030,_%,80,F,0.94
2030,_%,81,F,0.87
2030,_%,82,F,0.73
2030,_%,83,F,0.67
2030,_%,84,F,0.56
2030,_%,85,F,0.42
2030,_%,86,F,0.36
2030,_%,87,F,0.33
2030,_%,88,F,0.31
2030,_%,89,F,0.30
2030,_%,90,F,0.27
2030,_%,91,F,0.22
2030,_%,92,F,0.18
2030,_%,93,F,0.14
2030,_%,94,F,0.10
2030,_%,95,F,0.07
2030,_%,96,F,0.05
2030,_%,97,F,0.04
2030,_%,98,F,0.02
2030,_%,99,F,0.01
2030,_%,100,F,0.01
2030,_%,101,F,0.00
2030,_%,102,F,0.00
2030,_%,103,F,0.00
2030,_%,104,F,0.00
2030,_%,105,F,0.00
2030,_%,106,F,0.00
2030,_%,107,F,0.00
2030,_%,108,F,0.00
2030,_%,109,F,0.00
2030,_%,110,F,0.00
2030,_%,111,F,0.00
2030,_%,112,F,0.00
2030,_%,113,F,0.00
2030,_%,114,F,0.00
2030,_%,115,F,0.00
2030,_%,116,F,0.00
2030,_%,117,F,0.00
2030,_%,118,F,0.00
2030,_%,119,F,0.00
2030,_%,120+,F,0.00
2035,NUMBER,Total,F,1529811.50
2035,NUMBER,0,F,9614.97
2035,NUMBER,1,F,9730.60
2035,NUMBER,2,F,9886.50
2035,NUMBER,3,F,10080.08
2035,NUMBER,4,F,10308.70
2035,NUMBER,5,F,10567.43
2035,NUMBER,6,F,10822.30
2035,NUMBER,7,F,11091.56
2035,NUMBER,8,F,11370.90
2035,NUMBER,9,F,11656.89
2035,NUMBER,10,F,11947.35
2035,NUMBER,11,F,12240.20
2035,NUMBER,12,F,12530.46
2035,NUMBER,13,F,12810.69
2035,NUMBER,14,F,13074.77
2035,NUMBER,15,F,13317.65
2035,NUMBER,16,F,13561.04
2035,NUMBER,17,F,13150.60
2035,NUMBER,18,F,13462.56
2035,NUMBER,19,F,13334.93
2035,NUMBER,20,F,13140.21
2035,NUMBER,21,F,13107.14
2035,NUMBER,22,F,12899.99
2035,NUMBER,23,F,14416.25
2035,NUMBER,24,F,13784.08
2035,NUMBER,25,F,14108.87
2035,NUMBER,26,F,14129.43
2035,NUMBER,27,F,13969.17
2035,NUMBER,28,F,13242.41
2035,NUMBER,29,F,13163.82
2035,NUMBER,30,F,13275.09
2035,NUMBER,31,F,13119.57
2035,NUMBER,32,F,13217.77
2035,NUMBER,33,F,13437.71
2035,NUMBER,34,F,13957.96
2035,NUMBER,35,F,14422.45
2035,NUMBER,36,F,15053.02
2035,NUMBER,37,F,16578.93
2035,NUMBER,38,F,18492.05
2035,NUMBER,39,F,19673.34
2035,NUMBER,40,F,20509.50
2035,NUMBER,41,F,17607.76
2035,NUMBER,42,F,15209.00
2035,NUMBER,43,F,18091.66
2035,NUMBER,44,F,20505.05
2035,NUMBER,45,F,20177.15
2035,NUMBER,46,F,20529.45
2035,NUMBER,47,F,21600.36
2035,NUMBER,48,F,21524.53
2035,NUMBER,49,F,21695.64
2035,NUMBER,50,F,22247.42
2035,NUMBER,51,F,22854.52
2035,NUMBER,52,F,22742.03
2035,NUMBER,53,F,23072.35
2035,NUMBER,54,F,22967.29
2035,NUMBER,55,F,23005.10
2035,NUMBER,56,F,22829.66
2035,NUMBER,57,F,22736.40
2035,NUMBER,58,F,22880.47
2035,NUMBER,59,F,23842.85
2035,NUMBER,60,F,23153.09
2035,NUMBER,61,F,22859.96
2035,NUMBER,62,F,22626.38
2035,NUMBER,63,F,23099.92
2035,NUMBER,64,F,22878.25
2035,NUMBER,65,F,21320.38
2035,NUMBER,66,F,22626.24
2035,NUMBER,67,F,22926.58
2035,NUMBER,68,F,23089.72
2035,NUMBER,69,F,23920.77
2035,NUMBER,70,F,24297.07
2035,NUMBER,71,F,23295.96
2035,NUMBER,72,F,23289.44
2035,NUMBER,73,F,23628.12
2035,NUMBER,74,F,23129.59
2035,NUMBER,75,F,22689.84
2035,NUMBER,76,F,21309.26
2035,NUMBER,77,F,21097.94
2035,NUMBER,78,F,18449.82
2035,NUMBER,79,F,18585.95
2035,NUMBER,80,F,17349.30
2035,NUMBER,81,F,16886.54
2035,NUMBER,82,F,14910.74
2035,NUMBER,83,F,14353.09
2035,NUMBER,84,F,10682.79
2035,NUMBER,85,F,10709.44
2035,NUMBER,86,F,9536.87
2035,NUMBER,87,F,7714.55
2035,NUMBER,88,F,6693.49
2035,NUMBER,89,F,5339.07
2035,NUMBER,90,F,3736.30
2035,NUMBER,91,F,3033.81
2035,NUMBER,92,F,2611.78
2035,NUMBER,93,F,2224.08
2035,NUMBER,94,F,1961.33
2035,NUMBER,95,F,1660.66
2035,NUMBER,96,F,1203.34
2035,NUMBER,97,F,879.76
2035,NUMBER,98,F,611.93
2035,NUMBER,99,F,413.40
2035,NUMBER,100,F,266.06
2035,NUMBER,101,F,166.63
2035,NUMBER,102,F,99.15
2035,NUMBER,103,F,54.77
2035,NUMBER,104,F,28.70
2035,NUMBER,105,F,17.32
2035,NUMBER,106,F,7.67
2035,NUMBER,107,F,4.10
2035,NUMBER,108,F,1.61
2035,NUMBER,109,F,0.73
2035,NUMBER,110,F,0.32
2035,NUMBER,111,F,0.13
2035,NUMBER,112,F,0.05
2035,NUMBER,113,F,0.02
2035,NUMBER,114,F,0.01
2035,NUMBER,115,F,0.00
2035,NUMBER,116,F,0.00
2035,NUMBER,117,F,0.00
2035,NUMBER,118,F,0.00
2035,NUMBER,119,F,0.00
2035,NUMBER,120+,F,0.00
2035,_%,Total,F,100.00
2035,_%,0,F,0.63
2035,_%,1,F,0.64
2035,_%,2,F,0.65
2035,_%,3,F,0.66
2035,_%,4,F,0.67
2035,_%,5,F,0.69
2035,_%,6,F,0.71
2035,_%,7,F,0.73
2035,_%,8,F,0.74
2035,_%,9,F,0.76
2035,_%,10,F,0.78
2035,_%,11,F,0.80
2035,_%,12,F,0.82
2035,_%,13,F,0.84
2035,_%,14,F,0.85
2035,_%,15,F,0.87
2035,_%,16,F,0.89
2035,_%,17,F,0.86
2035,_%,18,F,0.88
2035,_%,19,F,0.87
2035,_%,20,F,0.86
2035,_%,21,F,0.86
2035,_%,22,F,0.84
2035,_%,23,F,0.94
2035,_%,24,F,0.90
2035,_%,25,F,0.92
2035,_%,26,F,0.92
2035,_%,27,F,0.91
2035,_%,28,F,0.87
2035,_%,29,F,0.86
2035,_%,30,F,0.87
2035,_%,31,F,0.86
2035,_%,32,F,0.86
2035,_%,33,F,0.88
2035,_%,34,F,0.91
2035,_%,35,F,0.94
2035,_%,36,F,0.98
2035,_%,37,F,1.08
2035,_%,38,F,1.21
2035,_%,39,F,1.29
2035,_%,40,F,1.34
2035,_%,41,F,1.15
2035,_%,42,F,0.99
2035,_%,43,F,1.18
2035,_%,44,F,1.34
2035,_%,45,F,1.32
2035,_%,46,F,1.34
2035,_%,47,F,1.41
2035,_%,48,F,1.41
2035,_%,49,F,1.42
2035,_%,50,F,1.45
2035,_%,51,F,1.49
2035,_%,52,F,1.49
2035,_%,53,F,1.51
2035,_%,54,F,1.50
2035,_%,55,F,1.50
2035,_%,56,F,1.49
2035,_%,57,F,1.49
2035,_%,58,F,1.50
2035,_%,59,F,1.56
2035,_%,60,F,1.51
2035,_%,61,F,1.49
2035,_%,62,F,1.48
2035,_%,63,F,1.51
2035,_%,64,F,1.50
2035,_%,65,F,1.39
2035,_%,66,F,1.48
2035,_%,67,F,1.50
2035,_%,68,F,1.51
2035,_%,69,F,1.56
2035,_%,70,F,1.59
2035,_%,71,F,1.52
2035,_%,72,F,1.52
2035,_%,73,F,1.54
2035,_%,74,F,1.51
2035,_%,75,F,1.48
2035,_%,76,F,1.39
2035,_%,77,F,1.38
2035,_%,78,F,1.21
2035,_%,79,F,1.21
2035,_%,80,F,1.13
2035,_%,81,F,1.10
2035,_%,82,F,0.97
2035,_%,83,F,0.94
2035,_%,84,F,0.70
2035,_%,85,F,0.70
2035,_%,86,F,0.62
2035,_%,87,F,0.50
2035,_%,88,F,0.44
2035,_%,89,F,0.35
2035,_%,90,F,0.24
2035,_%,91,F,0.20
2035,_%,92,F,0.17
2035,_%,93,F,0.15
2035,_%,94,F,0.13
2035,_%,95,F,0.11
2035,_%,96,F,0.08
2035,_%,97,F,0.06
2035,_%,98,F,0.04
2035,_%,99,F,0.03
2035,_%,100,F,0.02
2035,_%,101,F,0.01
2035,_%,102,F,0.01
2035,_%,103,F,0.00
2035,_%,104,F,0.00
2035,_%,105,F,0.00
2035,_%,106,F,0.00
2035,_%,107,F,0.00
2035,_%,108,F,0.00
2035,_%,109,F,0.00
2035,_%,110,F,0.00
2035,_%,111,F,0.00
2035,_%,112,F,0.00
2035,_%,113,F,0.00
2035,_%,114,F,0.00
2035,_%,115,F,0.00
2035,_%,116,F,0.00
2035,_%,117,F,0.00
2035,_%,118,F,0.00
2035,_%,119,F,0.00
2035,_%,120+,F,0.00
2040,NUMBER,Total,F,1439839.01
2040,NUMBER,0,F,8684.50
2040,NUMBER,1,F,8742.64
2040,NUMBER,2,F,8833.83
2040,NUMBER,3,F,8957.81
2040,NUMBER,4,F,9112.74
2040,NUMBER,5,F,9293.21
2040,NUMBER,6,F,9495.21
2040,NUMBER,7,F,9715.75
2040,NUMBER,8,F,9953.12
2040,NUMBER,9,F,10206.56
2040,NUMBER,10,F,10475.23
2040,NUMBER,11,F,10729.53
2040,NUMBER,12,F,10992.10
2040,NUMBER,13,F,11259.95
2040,NUMBER,14,F,11531.36
2040,NUMBER,15,F,11804.10
2040,NUMBER,16,F,12057.39
2040,NUMBER,17,F,12264.56
2040,NUMBER,18,F,12409.21
2040,NUMBER,19,F,12483.81
2040,NUMBER,20,F,12491.10
2040,NUMBER,21,F,12506.97
2040,NUMBER,22,F,11918.68
2040,NUMBER,23,F,12088.00
2040,NUMBER,24,F,11878.50
2040,NUMBER,25,F,11672.68
2040,NUMBER,26,F,11677.42
2040,NUMBER,27,F,11490.01
2040,NUMBER,28,F,13021.23
2040,NUMBER,29,F,12504.35
2040,NUMBER,30,F,12982.53
2040,NUMBER,31,F,13142.16
2040,NUMBER,32,F,13131.82
2040,NUMBER,33,F,12543.88
2040,NUMBER,34,F,12554.46
2040,NUMBER,35,F,12721.33
2040,NUMBER,36,F,12621.84
2040,NUMBER,37,F,12769.96
2040,NUMBER,38,F,13023.88
2040,NUMBER,39,F,13561.91
2040,NUMBER,40,F,14031.35
2040,NUMBER,41,F,14641.59
2040,NUMBER,42,F,16107.55
2040,NUMBER,43,F,17946.18
2040,NUMBER,44,F,19078.24
2040,NUMBER,45,F,19935.21
2040,NUMBER,46,F,17158.59
2040,NUMBER,47,F,14858.03
2040,NUMBER,48,F,17705.53
2040,NUMBER,49,F,20076.52
2040,NUMBER,50,F,19775.56
2040,NUMBER,51,F,20155.02
2040,NUMBER,52,F,21235.81
2040,NUMBER,53,F,21184.15
2040,NUMBER,54,F,21373.30
2040,NUMBER,55,F,21927.56
2040,NUMBER,56,F,22531.85
2040,NUMBER,57,F,22423.65
2040,NUMBER,58,F,22747.77
2040,NUMBER,59,F,22639.50
2040,NUMBER,60,F,22668.07
2040,NUMBER,61,F,22482.92
2040,NUMBER,62,F,22371.59
2040,NUMBER,63,F,22478.30
2040,NUMBER,64,F,23368.39
2040,NUMBER,65,F,22639.94
2040,NUMBER,66,F,22276.45
2040,NUMBER,67,F,21943.51
2040,NUMBER,68,F,22266.32
2040,NUMBER,69,F,21907.05
2040,NUMBER,70,F,20269.39
2040,NUMBER,71,F,21331.54
2040,NUMBER,72,F,21427.11
2040,NUMBER,73,F,21381.20
2040,NUMBER,74,F,21927.37
2040,NUMBER,75,F,22026.42
2040,NUMBER,76,F,20860.23
2040,NUMBER,77,F,20564.59
2040,NUMBER,78,F,20534.64
2040,NUMBER,79,F,19746.15
2040,NUMBER,80,F,18991.18
2040,NUMBER,81,F,17443.54
2040,NUMBER,82,F,16850.43
2040,NUMBER,83,F,14331.08
2040,NUMBER,84,F,14001.63
2040,NUMBER,85,F,12629.08
2040,NUMBER,86,F,11842.12
2040,NUMBER,87,F,10030.64
2040,NUMBER,88,F,9234.07
2040,NUMBER,89,F,6534.77
2040,NUMBER,90,F,6208.59
2040,NUMBER,91,F,5204.62
2040,NUMBER,92,F,3940.17
2040,NUMBER,93,F,3182.03
2040,NUMBER,94,F,2342.95
2040,NUMBER,95,F,1498.41
2040,NUMBER,96,F,1111.34
2040,NUMBER,97,F,872.62
2040,NUMBER,98,F,673.36
2040,NUMBER,99,F,535.96
2040,NUMBER,100,F,407.63
2040,NUMBER,101,F,262.63
2040,NUMBER,102,F,168.92
2040,NUMBER,103,F,102.81
2040,NUMBER,104,F,60.47
2040,NUMBER,105,F,33.67
2040,NUMBER,106,F,18.07
2040,NUMBER,107,F,9.12
2040,NUMBER,108,F,4.23
2040,NUMBER,109,F,1.85
2040,NUMBER,110,F,0.93
2040,NUMBER,111,F,0.34
2040,NUMBER,112,F,0.15
2040,NUMBER,113,F,0.05
2040,NUMBER,114,F,0.02
2040,NUMBER,115,F,0.01
2040,NUMBER,116,F,0.00
2040,NUMBER,117,F,0.00
2040,NUMBER,118,F,0.00
2040,NUMBER,119,F,0.00
2040,NUMBER,120+,F,0.00
2040,_%,Total,F,100.00
2040,_%,0,F,0.60
2040,_%,1,F,0.61
2040,_%,2,F,0.61
2040,_%,3,F,0.62
2040,_%,4,F,0.63
2040,_%,5,F,0.65
2040,_%,6,F,0.66
2040,_%,7,F,0.67
2040,_%,8,F,0.69
2040,_%,9,F,0.71
2040,_%,10,F,0.73
2040,_%,11,F,0.75
2040,_%,12,F,0.76
2040,_%,13,F,0.78
2040,_%,14,F,0.80
2040,_%,15,F,0.82
2040,_%,16,F,0.84
2040,_%,17,F,0.85
2040,_%,18,F,0.86
2040,_%,19,F,0.87
2040,_%,20,F,0.87
2040,_%,21,F,0.87
2040,_%,22,F,0.83
2040,_%,23,F,0.84
2040,_%,24,F,0.82
2040,_%,25,F,0.81
2040,_%,26,F,0.81
2040,_%,27,F,0.80
2040,_%,28,F,0.90
2040,_%,29,F,0.87
2040,_%,30,F,0.90
2040,_%,31,F,0.91
2040,_%,32,F,0.91
2040,_%,33,F,0.87
2040,_%,34,F,0.87
2040,_%,35,F,0.88
2040,_%,36,F,0.88
2040,_%,37,F,0.89
2040,_%,38,F,0.90
2040,_%,39,F,0.94
2040,_%,40,F,0.97
2040,_%,41,F,1.02
2040,_%,42,F,1.12
2040,_%,43,F,1.25
2040,_%,44,F,1.33
2040,_%,45,F,1.38
2040,_%,46,F,1.19
2040,_%,47,F,1.03
2040,_%,48,F,1.23
2040,_%,49,F,1.39
2040,_%,50,F,1.37
2040,_%,51,F,1.40
2040,_%,52,F,1.47
2040,_%,53,F,1.47
2040,_%,54,F,1.48
2040,_%,55,F,1.52
2040,_%,56,F,1.56
2040,_%,57,F,1.56
2040,_%,58,F,1.58
2040,_%,59,F,1.57
2040,_%,60,F,1.57
2040,_%,61,F,1.56
2040,_%,62,F,1.55
2040,_%,63,F,1.56
2040,_%,64,F,1.62
2040,_%,65,F,1.57
2040,_%,66,F,1.55
2040,_%,67,F,1.52
2040,_%,68,F,1.55
2040,_%,69,F,1.52
2040,_%,70,F,1.41
2040,_%,71,F,1.48
2040,_%,72,F,1.49
2040,_%,73,F,1.48
2040,_%,74,F,1.52
2040,_%,75,F,1.53
2040,_%,76,F,1.45
2040,_%,77,F,1.43
2040,_%,78,F,1.43
2040,_%,79,F,1.37
2040,_%,80,F,1.32
2040,_%,81,F,1.21
2040,_%,82,F,1.17
2040,_%,83,F,1.00
2040,_%,84,F,0.97
2040,_%,85,F,0.88
2040,_%,86,F,0.82
2040,_%,87,F,0.70
2040,_%,88,F,0.64
2040,_%,89,F,0.45
2040,_%,90,F,0.43
2040,_%,91,F,0.36
2040,_%,92,F,0.27
2040,_%,93,F,0.22
2040,_%,94,F,0.16
2040,_%,95,F,0.10
2040,_%,96,F,0.08
2040,_%,97,F,0.06
2040,_%,98,F,0.05
2040,_%,99,F,0.04
2040,_%,100,F,0.03
2040,_%,101,F,0.02
2040,_%,102,F,0.01
2040,_%,103,F,0.01
2040,_%,104,F,0.00
2040,_%,105,F,0.00
2040,_%,106,F,0.00
2040,_%,107,F,0.00
2040,_%,108,F,0.00
2040,_%,109,F,0.00
2040,_%,110,F,0.00
2040,_%,111,F,0.00
2040,_%,112,F,0.00
2040,_%,113,F,0.00
2040,_%,114,F,0.00
2040,_%,115,F,0.00
2040,_%,116,F,0.00
2040,_%,117,F,0.00
2040,_%,118,F,0.00
2040,_%,119,F,0.00
2040,_%,120+,F,0.00
2045,NUMBER,Total,F,1344965.31
2045,NUMBER,0,F,7903.00
2045,NUMBER,1,F,7961.24
2045,NUMBER,2,F,8041.66
2045,NUMBER,3,F,8142.16
2045,NUMBER,4,F,8260.94
2045,NUMBER,5,F,8395.01
2045,NUMBER,6,F,8533.30
2045,NUMBER,7,F,8685.31
2045,NUMBER,8,F,8851.23
2045,NUMBER,9,F,9031.00
2045,NUMBER,10,F,9222.59
2045,NUMBER,11,F,9425.52
2045,NUMBER,12,F,9640.89
2045,NUMBER,13,F,9868.36
2045,NUMBER,14,F,10108.63
2045,NUMBER,15,F,10361.20
2045,NUMBER,16,F,10580.48
2045,NUMBER,17,F,10769.72
2045,NUMBER,18,F,10917.35
2045,NUMBER,19,F,11019.44
2045,NUMBER,20,F,11080.37
2045,NUMBER,21,F,11111.58
2045,NUMBER,22,F,11124.84
2045,NUMBER,23,F,11121.64
2045,NUMBER,24,F,11103.31
2045,NUMBER,25,F,11075.26
2045,NUMBER,26,F,11129.49
2045,NUMBER,27,F,10634.65
2045,NUMBER,28,F,10907.74
2045,NUMBER,29,F,10829.53
2045,NUMBER,30,F,10772.77
2045,NUMBER,31,F,10909.02
2045,NUMBER,32,F,10795.92
2045,NUMBER,33,F,12355.74
2045,NUMBER,34,F,11887.35
2045,NUMBER,35,F,12409.36
2045,NUMBER,36,F,12607.55
2045,NUMBER,37,F,12658.12
2045,NUMBER,38,F,12139.78
2045,NUMBER,39,F,12198.96
2045,NUMBER,40,F,12394.79
2045,NUMBER,41,F,12317.29
2045,NUMBER,42,F,12475.13
2045,NUMBER,43,F,12724.55
2045,NUMBER,44,F,13250.02
2045,NUMBER,45,F,13707.99
2045,NUMBER,46,F,14300.77
2045,NUMBER,47,F,15731.38
2045,NUMBER,48,F,17534.93
2045,NUMBER,49,F,18656.60
2045,NUMBER,50,F,19548.02
2045,NUMBER,51,F,16881.89
2045,NUMBER,52,F,14664.43
2045,NUMBER,53,F,17476.43
2045,NUMBER,54,F,19801.74
2045,NUMBER,55,F,19509.60
2045,NUMBER,56,F,19890.86
2045,NUMBER,57,F,20953.83
2045,NUMBER,58,F,20900.08
2045,NUMBER,59,F,21081.41
2045,NUMBER,60,F,21613.17
2045,NUMBER,61,F,22189.33
2045,NUMBER,62,F,22063.74
2045,NUMBER,63,F,22353.16
2045,NUMBER,64,F,22209.98
2045,NUMBER,65,F,22185.70
2045,NUMBER,66,F,21932.21
2045,NUMBER,67,F,21727.29
2045,NUMBER,68,F,21709.61
2045,NUMBER,69,F,22423.04
2045,NUMBER,70,F,21577.66
2045,NUMBER,71,F,21079.23
2045,NUMBER,72,F,20604.63
2045,NUMBER,73,F,20734.68
2045,NUMBER,74,F,20219.39
2045,NUMBER,75,F,18522.80
2045,NUMBER,76,F,19270.77
2045,NUMBER,77,F,19105.46
2045,NUMBER,78,F,18785.51
2045,NUMBER,79,F,18947.64
2045,NUMBER,80,F,18684.99
2045,NUMBER,81,F,17334.48
2045,NUMBER,82,F,16698.74
2045,NUMBER,83,F,16250.49
2045,NUMBER,84,F,15186.14
2045,NUMBER,85,F,14154.31
2045,NUMBER,86,F,12555.66
2045,NUMBER,87,F,11677.93
2045,NUMBER,88,F,9516.93
2045,NUMBER,89,F,8882.13
2045,NUMBER,90,F,7611.17
2045,NUMBER,91,F,6747.55
2045,NUMBER,92,F,5369.88
2045,NUMBER,93,F,4624.87
2045,NUMBER,94,F,3027.68
2045,NUMBER,95,F,2650.20
2045,NUMBER,96,F,2038.34
2045,NUMBER,97,F,1412.46
2045,NUMBER,98,F,1039.58
2045,NUMBER,99,F,693.43
2045,NUMBER,100,F,399.70
2045,NUMBER,101,F,264.69
2045,NUMBER,102,F,183.39
2045,NUMBER,103,F,124.14
2045,NUMBER,104,F,86.19
2045,NUMBER,105,F,56.77
2045,NUMBER,106,F,31.33
2045,NUMBER,107,F,17.05
2045,NUMBER,108,F,8.69
2045,NUMBER,109,F,4.24
2045,NUMBER,110,F,1.96
2045,NUMBER,111,F,0.87
2045,NUMBER,112,F,0.37
2045,NUMBER,113,F,0.14
2045,NUMBER,114,F,0.05
2045,NUMBER,115,F,0.02
2045,NUMBER,116,F,0.01
2045,NUMBER,117,F,0.00
2045,NUMBER,118,F,0.00
2045,NUMBER,119,F,0.00
2045,NUMBER,120+,F,0.00
2045,_%,Total,F,100.00
2045,_%,0,F,0.59
2045,_%,1,F,0.59
2045,_%,2,F,0.60
2045,_%,3,F,0.61
2045,_%,4,F,0.61
2045,_%,5,F,0.62
2045,_%,6,F,0.63
2045,_%,7,F,0.65
2045,_%,8,F,0.66
2045,_%,9,F,0.67
2045,_%,10,F,0.69
2045,_%,11,F,0.70
2045,_%,12,F,0.72
2045,_%,13,F,0.73
2045,_%,14,F,0.75
2045,_%,15,F,0.77
2045,_%,16,F,0.79
2045,_%,17,F,0.80
2045,_%,18,F,0.81
2045,_%,19,F,0.82
2045,_%,20,F,0.82
2045,_%,21,F,0.83
2045,_%,22,F,0.83
2045,_%,23,F,0.83
2045,_%,24,F,0.83
2045,_%,25,F,0.82
2045,_%,26,F,0.83
2045,_%,27,F,0.79
2045,_%,28,F,0.81
2045,_%,29,F,0.81
2045,_%,30,F,0.80
2045,_%,31,F,0.81
2045,_%,32,F,0.80
2045,_%,33,F,0.92
2045,_%,34,F,0.88
2045,_%,35,F,0.92
2045,_%,36,F,0.94
2045,_%,37,F,0.94
2045,_%,38,F,0.90
2045,_%,39,F,0.91
2045,_%,40,F,0.92
2045,_%,41,F,0.92
2045,_%,42,F,0.93
2045,_%,43,F,0.95
2045,_%,44,F,0.99
2045,_%,45,F,1.02
2045,_%,46,F,1.06
2045,_%,47,F,1.17
2045,_%,48,F,1.30
2045,_%,49,F,1.39
2045,_%,50,F,1.45
2045,_%,51,F,1.26
2045,_%,52,F,1.09
2045,_%,53,F,1.30
2045,_%,54,F,1.47
2045,_%,55,F,1.45
2045,_%,56,F,1.48
2045,_%,57,F,1.56
2045,_%,58,F,1.55
2045,_%,59,F,1.57
2045,_%,60,F,1.61
2045,_%,61,F,1.65
2045,_%,62,F,1.64
2045,_%,63,F,1.66
2045,_%,64,F,1.65
2045,_%,65,F,1.65
2045,_%,66,F,1.63
2045,_%,67,F,1.62
2045,_%,68,F,1.61
2045,_%,69,F,1.67
2045,_%,70,F,1.60
2045,_%,71,F,1.57
2045,_%,72,F,1.53
2045,_%,73,F,1.54
2045,_%,74,F,1.50
2045,_%,75,F,1.38
2045,_%,76,F,1.43
2045,_%,77,F,1.42
2045,_%,78,F,1.40
2045,_%,79,F,1.41
2045,_%,80,F,1.39
2045,_%,81,F,1.29
2045,_%,82,F,1.24
2045,_%,83,F,1.21
2045,_%,84,F,1.13
2045,_%,85,F,1.05
2045,_%,86,F,0.93
2045,_%,87,F,0.87
2045,_%,88,F,0.71
2045,_%,89,F,0.66
2045,_%,90,F,0.57
2045,_%,91,F,0.50
2045,_%,92,F,0.40
2045,_%,93,F,0.34
2045,_%,94,F,0.23
2045,_%,95,F,0.20
2045,_%,96,F,0.15
2045,_%,97,F,0.11
2045,_%,98,F,0.08
2045,_%,99,F,0.05
2045,_%,100,F,0.03
2045,_%,101,F,0.02
2045,_%,102,F,0.01
2045,_%,103,F,0.01
2045,_%,104,F,0.01
2045,_%,105,F,0.00
2045,_%,106,F,0.00
2045,_%,107,F,0.00
2045,_%,108,F,0.00
2045,_%,109,F,0.00
2045,_%,110,F,0.00
2045,_%,111,F,0.00
2045,_%,112,F,0.00
