Year,UNIT_MEASURE,Municipality,Spol,Godine,Value
2013,Broj,Prozor,Žene,50-54,522
2013,Broj,Ravno,Oba spola,50-54,275
2013,Broj,Ravno,Muškarci,50-54,154
2013,Broj,Ravno,Žene,50-54,121
2013,Broj,Ribnik,Oba spola,50-54,445
2013,Broj,Ribnik,Muškarci,50-54,244
2013,Broj,Ribnik,Žene,50-54,201
2013,Broj,Rogatica,Oba spola,50-54,835
2013,Broj,Rogatica,Muškarci,50-54,429
2013,Broj,Rogatica,Žene,50-54,406
2013,Broj,Rudo,Oba spola,50-54,663
2013,Broj,Rudo,Muškarci,50-54,346
2013,Broj,Rudo,Žene,50-54,317
2013,Broj,Sanski Most,Oba spola,50-54,3391
2013,Broj,Sanski Most,Muškarci,50-54,1709
2013,Broj,Sanski Most,Žene,50-54,1682
2013,Broj,Sapna,Oba spola,50-54,729
2013,Broj,Sapna,Muškarci,50-54,364
2013,Broj,Sapna,Žene,50-54,365
2013,Broj,Sokolac,Oba spola,50-54,992
2013,Broj,Sokolac,Muškarci,50-54,484
2013,Broj,Sokolac,Žene,50-54,508
2013,Broj,Srbac,Oba spola,50-54,1243
2013,Broj,Srbac,Muškarci,50-54,638
2013,Broj,Srbac,Žene,50-54,605
2013,Broj,Srebrenica,Oba spola,50-54,1024
2013,Broj,Srebrenica,Muškarci,50-54,526
2013,Broj,Srebrenica,Žene,50-54,498
2013,Broj,Srebrenik,Oba spola,50-54,3106
2013,Broj,Srebrenik,Muškarci,50-54,1532
2013,Broj,Srebrenik,Žene,50-54,1574
2013,Broj,Sarajevo - Stari Grad,Oba spola,50-54,2918
2013,Broj,Sarajevo - Stari Grad,Muškarci,50-54,1324
2013,Broj,Sarajevo - Stari Grad,Žene,50-54,1594
2013,Broj,Stolac,Oba spola,50-54,1150
2013,Broj,Stolac,Muškarci,50-54,617
2013,Broj,Stolac,Žene,50-54,533
2013,Broj,Šamac,Oba spola,50-54,1434
2013,Broj,Šamac,Muškarci,50-54,685
2013,Broj,Šamac,Žene,50-54,749
2013,Broj,Šekovići,Oba spola,50-54,603
2013,Broj,Šekovići,Muškarci,50-54,325
2013,Broj,Šekovići,Žene,50-54,278
2013,Broj,Šipovo,Oba spola,50-54,825
2013,Broj,Šipovo,Muškarci,50-54,431
2013,Broj,Šipovo,Žene,50-54,394
2013,Broj,Široki Brijeg,Oba spola,50-54,2154
2013,Broj,Široki Brijeg,Muškarci,50-54,1171
2013,Broj,Široki Brijeg,Žene,50-54,983
2013,Broj,Teočak,Oba spola,50-54,591
2013,Broj,Teočak,Muškarci,50-54,302
2013,Broj,Teočak,Žene,50-54,289
2013,Broj,Teslić,Oba spola,50-54,2920
2013,Broj,Teslić,Muškarci,50-54,1401
2013,Broj,Teslić,Žene,50-54,1519
2013,Broj,Tešanj,Oba spola,50-54,3156
2013,Broj,Tešanj,Muškarci,50-54,1548
2013,Broj,Tešanj,Žene,50-54,1608
2013,Broj,Tomislavgrad,Oba spola,50-54,2291
2013,Broj,Tomislavgrad,Muškarci,50-54,1247
2013,Broj,Tomislavgrad,Žene,50-54,1044
2013,Broj,Travnik,Oba spola,50-54,4039
2013,Broj,Travnik,Muškarci,50-54,1915
2013,Broj,Travnik,Žene,50-54,2124
2013,Broj,Trebinje,Oba spola,50-54,2248
2013,Broj,Trebinje,Muškarci,50-54,1048
2013,Broj,Trebinje,Žene,50-54,1200
2013,Broj,Trnovo - FBiH,Oba spola,50-54,113
2013,Broj,Trnovo - FBiH,Muškarci,50-54,62
2013,Broj,Trnovo - FBiH,Žene,50-54,51
2013,Broj,Trnovo - RS,Oba spola,50-54,179
2013,Broj,Trnovo - RS,Muškarci,50-54,81
2013,Broj,Trnovo - RS,Žene,50-54,98
2013,Broj,Tuzla,Oba spola,50-54,9910
2013,Broj,Tuzla,Muškarci,50-54,4654
2013,Broj,Tuzla,Žene,50-54,5256
2013,Broj,Ugljevik,Oba spola,50-54,1373
2013,Broj,Ugljevik,Muškarci,50-54,738
2013,Broj,Ugljevik,Žene,50-54,635
2013,Broj,Usora,Oba spola,50-54,525
2013,Broj,Usora,Muškarci,50-54,285
2013,Broj,Usora,Žene,50-54,240
2013,Broj,Vareš,Oba spola,50-54,850
2013,Broj,Vareš,Muškarci,50-54,448
2013,Broj,Vareš,Žene,50-54,402
2013,Broj,Velika Kladuša,Oba spola,50-54,2659
2013,Broj,Velika Kladuša,Muškarci,50-54,1212
2013,Broj,Velika Kladuša,Žene,50-54,1447
2013,Broj,Visoko,Oba spola,50-54,3065
2013,Broj,Visoko,Muškarci,50-54,1492
2013,Broj,Visoko,Žene,50-54,1573
2013,Broj,Višegrad,Oba spola,50-54,886
2013,Broj,Višegrad,Muškarci,50-54,425
2013,Broj,Višegrad,Žene,50-54,461
2013,Broj,Vitez,Oba spola,50-54,2105
2013,Broj,Vitez,Muškarci,50-54,1032
2013,Broj,Vitez,Žene,50-54,1073
2013,Broj,Vlasenica,Oba spola,50-54,921
2013,Broj,Vlasenica,Muškarci,50-54,436
2013,Broj,Vlasenica,Žene,50-54,485
2013,Broj,Sarajevo - Vogošća,Oba spola,50-54,2046
2013,Broj,Sarajevo - Vogošća,Muškarci,50-54,952
2013,Broj,Sarajevo - Vogošća,Žene,50-54,1094
2013,Broj,Vukosavlje,Oba spola,50-54,338
2013,Broj,Vukosavlje,Muškarci,50-54,175
2013,Broj,Vukosavlje,Žene,50-54,163
2013,Broj,Zavidovići,Oba spola,50-54,2991
2013,Broj,Zavidovići,Muškarci,50-54,1462
2013,Broj,Zavidovići,Žene,50-54,1529
2013,Broj,Zenica,Oba spola,50-54,9067
2013,Broj,Zenica,Muškarci,50-54,4379
2013,Broj,Zenica,Žene,50-54,4688
2013,Broj,Zvornik,Oba spola,50-54,4664
2013,Broj,Zvornik,Muškarci,50-54,2256
2013,Broj,Zvornik,Žene,50-54,2408
2013,Broj,Žepče,Oba spola,50-54,2372
2013,Broj,Žepče,Muškarci,50-54,1230
2013,Broj,Žepče,Žene,50-54,1142
2013,Broj,Živinice,Oba spola,50-54,4881
2013,Broj,Živinice,Muškarci,50-54,2366
2013,Broj,Živinice,Žene,50-54,2515
2013,Broj,Banja Luka,Oba spola,55-59,14345
2013,Broj,Banja Luka,Muškarci,55-59,6705
2013,Broj,Banja Luka,Žene,55-59,7640
2013,Broj,Banovići,Oba spola,55-59,1726
2013,Broj,Banovići,Muškarci,55-59,826
2013,Broj,Banovići,Žene,55-59,900
2013,Broj,Berkovići,Oba spola,55-59,123
2013,Broj,Berkovići,Muškarci,55-59,56
2013,Broj,Berkovići,Žene,55-59,67
2013,Broj,Bihać,Oba spola,55-59,3766
2013,Broj,Bihać,Muškarci,55-59,1800
2013,Broj,Bihać,Žene,55-59,1966
2013,Broj,Bijeljina,Oba spola,55-59,8270
2013,Broj,Bijeljina,Muškarci,55-59,4039
2013,Broj,Bijeljina,Žene,55-59,4231
2013,Broj,Bileća,Oba spola,55-59,782
2013,Broj,Bileća,Muškarci,55-59,387
2013,Broj,Bileća,Žene,55-59,395
2013,Broj,Bosanska Krupa,Oba spola,55-59,1714
2013,Broj,Bosanska Krupa,Muškarci,55-59,816
2013,Broj,Bosanska Krupa,Žene,55-59,898
2013,Broj,Bosanski Petrovac,Oba spola,55-59,623
2013,Broj,Bosanski Petrovac,Muškarci,55-59,325
2013,Broj,Bosanski Petrovac,Žene,55-59,298
2013,Broj,Bosansko Grahovo,Oba spola,55-59,232
2013,Broj,Bosansko Grahovo,Muškarci,55-59,143
2013,Broj,Bosansko Grahovo,Žene,55-59,89
2013,Broj,Bratunac,Oba spola,55-59,1575
2013,Broj,Bratunac,Muškarci,55-59,775
2013,Broj,Bratunac,Žene,55-59,800
2013,Broj,Brčko,Oba spola,55-59,5775
2013,Broj,Brčko,Muškarci,55-59,2862
2013,Broj,Brčko,Žene,55-59,2913
2013,Broj,Breza,Oba spola,55-59,1174
2013,Broj,Breza,Muškarci,55-59,591
2013,Broj,Breza,Žene,55-59,583
2013,Broj,Brod,Oba spola,55-59,1234
2013,Broj,Brod,Muškarci,55-59,596
2013,Broj,Brod,Žene,55-59,638
2013,Broj,Bugojno,Oba spola,55-59,2138
2013,Broj,Bugojno,Muškarci,55-59,1030
2013,Broj,Bugojno,Žene,55-59,1108
2013,Broj,Busovača,Oba spola,55-59,1223
2013,Broj,Busovača,Muškarci,55-59,615
2013,Broj,Busovača,Žene,55-59,608
2013,Broj,Bužim,Oba spola,55-59,917
2013,Broj,Bužim,Muškarci,55-59,463
2013,Broj,Bužim,Žene,55-59,454
2013,Broj,Cazin,Oba spola,55-59,3514
2013,Broj,Cazin,Muškarci,55-59,1717
2013,Broj,Cazin,Žene,55-59,1797
2013,Broj,Sarajevo - Centar,Oba spola,55-59,4539
2013,Broj,Sarajevo - Centar,Muškarci,55-59,2033
2013,Broj,Sarajevo - Centar,Žene,55-59,2506
2013,Broj,Čajniče,Oba spola,55-59,380
2013,Broj,Čajniče,Muškarci,55-59,204
2013,Broj,Čajniče,Žene,55-59,176
2013,Broj,Čapljina,Oba spola,55-59,1810
2013,Broj,Čapljina,Muškarci,55-59,915
2013,Broj,Čapljina,Žene,55-59,895
2013,Broj,Čelić,Oba spola,55-59,657
2013,Broj,Čelić,Muškarci,55-59,341
2013,Broj,Čelić,Žene,55-59,316
2013,Broj,Čelinac,Oba spola,55-59,1268
2013,Broj,Čelinac,Muškarci,55-59,666
2013,Broj,Čelinac,Žene,55-59,602
2013,Broj,Čitluk,Oba spola,55-59,1054
2013,Broj,Čitluk,Muškarci,55-59,568
2013,Broj,Čitluk,Žene,55-59,486
2013,Broj,Derventa,Oba spola,55-59,1920
2013,Broj,Derventa,Muškarci,55-59,935
2013,Broj,Derventa,Žene,55-59,985
2013,Broj,Doboj,Oba spola,55-59,5641
2013,Broj,Doboj,Muškarci,55-59,2720
2013,Broj,Doboj,Žene,55-59,2921
2013,Broj,Doboj-Istok,Oba spola,55-59,627
2013,Broj,Doboj-Istok,Muškarci,55-59,313
2013,Broj,Doboj-Istok,Žene,55-59,314
2013,Broj,Doboj-Jug,Oba spola,55-59,269
2013,Broj,Doboj-Jug,Muškarci,55-59,137
2013,Broj,Doboj-Jug,Žene,55-59,132
2013,Broj,Dobretići,Oba spola,55-59,99
2013,Broj,Dobretići,Muškarci,55-59,54
2013,Broj,Dobretići,Žene,55-59,45
2013,Broj,Domaljevac-Šamac,Oba spola,55-59,299
2013,Broj,Domaljevac-Šamac,Muškarci,55-59,161
2013,Broj,Domaljevac-Šamac,Žene,55-59,138
2013,Broj,Donji Vakuf,Oba spola,55-59,956
2013,Broj,Donji Vakuf,Muškarci,55-59,473
2013,Broj,Donji Vakuf,Žene,55-59,483
2013,Broj,Donji Žabar,Oba spola,55-59,253
2013,Broj,Donji Žabar,Muškarci,55-59,132
2013,Broj,Donji Žabar,Žene,55-59,121
2013,Broj,Drvar,Oba spola,55-59,570
2013,Broj,Drvar,Muškarci,55-59,289
2013,Broj,Drvar,Žene,55-59,281
2013,Broj,Foča - FBiH,Oba spola,55-59,150
2013,Broj,Foča - FBiH,Muškarci,55-59,81
2013,Broj,Foča - FBiH,Žene,55-59,69
2013,Broj,Foča - RS,Oba spola,55-59,1649
2013,Broj,Foča - RS,Muškarci,55-59,829
2013,Broj,Foča - RS,Žene,55-59,820
2013,Broj,Fojnica,Oba spola,55-59,964
2013,Broj,Fojnica,Muškarci,55-59,481
2013,Broj,Fojnica,Žene,55-59,483
2013,Broj,Gacko,Oba spola,55-59,710
2013,Broj,Gacko,Muškarci,55-59,375
2013,Broj,Gacko,Žene,55-59,335
2013,Broj,Glamoč,Oba spola,55-59,275
2013,Broj,Glamoč,Muškarci,55-59,145
2013,Broj,Glamoč,Žene,55-59,130
2013,Broj,Goražde,Oba spola,55-59,1814
2013,Broj,Goražde,Muškarci,55-59,858
2013,Broj,Goražde,Žene,55-59,956
2013,Broj,Gornji Vakuf-Uskoplje,Oba spola,55-59,1404
2013,Broj,Gornji Vakuf-Uskoplje,Muškarci,55-59,673
2013,Broj,Gornji Vakuf-Uskoplje,Žene,55-59,731
2013,Broj,Gračanica,Oba spola,55-59,3043
2013,Broj,Gračanica,Muškarci,55-59,1431
2013,Broj,Gračanica,Žene,55-59,1612
2013,Broj,Gradačac,Oba spola,55-59,2538
2013,Broj,Gradačac,Muškarci,55-59,1181
2013,Broj,Gradačac,Žene,55-59,1357
2013,Broj,Gradiška,Oba spola,55-59,4300
2013,Broj,Gradiška,Muškarci,55-59,2059
2013,Broj,Gradiška,Žene,55-59,2241
2013,Broj,Grude,Oba spola,55-59,1116
2013,Broj,Grude,Muškarci,55-59,588
2013,Broj,Grude,Žene,55-59,528
2013,Broj,Sarajevo - Hadžići,Oba spola,55-59,1673
2013,Broj,Sarajevo - Hadžići,Muškarci,55-59,822
2013,Broj,Sarajevo - Hadžići,Žene,55-59,851
2013,Broj,Han Pijesak,Oba spola,55-59,328
2013,Broj,Han Pijesak,Muškarci,55-59,158
2013,Broj,Han Pijesak,Žene,55-59,170
2013,Broj,Sarajevo - Ilidža,Oba spola,55-59,4655
2013,Broj,Sarajevo - Ilidža,Muškarci,55-59,2187
2013,Broj,Sarajevo - Ilidža,Žene,55-59,2468
2013,Broj,Sarajevo - Ilijaš,Oba spola,55-59,1385
2013,Broj,Sarajevo - Ilijaš,Muškarci,55-59,643
2013,Broj,Sarajevo - Ilijaš,Žene,55-59,742
2013,Broj,Istočna Ilidža,Oba spola,55-59,1330
2013,Broj,Istočna Ilidža,Muškarci,55-59,624
2013,Broj,Istočna Ilidža,Žene,55-59,706
2013,Broj,Istočni Drvar,Oba spola,55-59,11
2013,Broj,Istočni Drvar,Muškarci,55-59,5
2013,Broj,Istočni Drvar,Žene,55-59,6
2013,Broj,Istočni Mostar,Oba spola,55-59,10
2013,Broj,Istočni Mostar,Muškarci,55-59,6
2013,Broj,Istočni Mostar,Žene,55-59,4
2013,Broj,Istočni Stari Grad,Oba spola,55-59,114
2013,Broj,Istočni Stari Grad,Muškarci,55-59,53
2013,Broj,Istočni Stari Grad,Žene,55-59,61
2013,Broj,Istočno Novo Sarajevo,Oba spola,55-59,887
2013,Broj,Istočno Novo Sarajevo,Muškarci,55-59,421
2013,Broj,Istočno Novo Sarajevo,Žene,55-59,466
2013,Broj,Jablanica,Oba spola,55-59,823
2013,Broj,Jablanica,Muškarci,55-59,427
2013,Broj,Jablanica,Žene,55-59,396
2013,Broj,Jajce,Oba spola,55-59,1857
2013,Broj,Jajce,Muškarci,55-59,905
2013,Broj,Jajce,Žene,55-59,952
2013,Broj,Jezero,Oba spola,55-59,87
2013,Broj,Jezero,Muškarci,55-59,54
2013,Broj,Jezero,Žene,55-59,33
2013,Broj,Kakanj,Oba spola,55-59,2527
2013,Broj,Kakanj,Muškarci,55-59,1212
2013,Broj,Kakanj,Žene,55-59,1315
2013,Broj,Kalesija,Oba spola,55-59,2195
2013,Broj,Kalesija,Muškarci,55-59,1109
2013,Broj,Kalesija,Žene,55-59,1086
2013,Broj,Kalinovik,Oba spola,55-59,216
2013,Broj,Kalinovik,Muškarci,55-59,109
2013,Broj,Kalinovik,Žene,55-59,107
2013,Broj,Kiseljak,Oba spola,55-59,1523
2013,Broj,Kiseljak,Muškarci,55-59,762
2013,Broj,Kiseljak,Žene,55-59,761
2013,Broj,Kladanj,Oba spola,55-59,912
2013,Broj,Kladanj,Muškarci,55-59,409
2013,Broj,Kladanj,Žene,55-59,503
2013,Broj,Ključ,Oba spola,55-59,1152
2013,Broj,Ključ,Muškarci,55-59,573
2013,Broj,Ključ,Žene,55-59,579
2013,Broj,Kneževo,Oba spola,55-59,767
2013,Broj,Kneževo,Muškarci,55-59,357
2013,Broj,Kneževo,Žene,55-59,410
2013,Broj,Konjic,Oba spola,55-59,1876
2013,Broj,Konjic,Muškarci,55-59,925
2013,Broj,Konjic,Žene,55-59,951
2013,Broj,Kostajnica,Oba spola,55-59,519
2013,Broj,Kostajnica,Muškarci,55-59,274
2013,Broj,Kostajnica,Žene,55-59,245
2013,Broj,Kotor Varoš,Oba spola,55-59,1305
2013,Broj,Kotor Varoš,Muškarci,55-59,617
2013,Broj,Kotor Varoš,Žene,55-59,688
2013,Broj,Kozarska Dubica,Oba spola,55-59,1898
2013,Broj,Kozarska Dubica,Muškarci,55-59,967
2013,Broj,Kozarska Dubica,Žene,55-59,931
2013,Broj,Kreševo,Oba spola,55-59,405
2013,Broj,Kreševo,Muškarci,55-59,205
2013,Broj,Kreševo,Žene,55-59,200
2013,Broj,Krupa Na Uni,Oba spola,55-59,118
2013,Broj,Krupa Na Uni,Muškarci,55-59,74
2013,Broj,Krupa Na Uni,Žene,55-59,44
2013,Broj,Kupres - FBiH,Oba spola,55-59,381
2013,Broj,Kupres - FBiH,Muškarci,55-59,203
2013,Broj,Kupres - FBiH,Žene,55-59,178
2013,Broj,Kupres - RS,Oba spola,55-59,19
2013,Broj,Kupres - RS,Muškarci,55-59,13
2013,Broj,Kupres - RS,Žene,55-59,6
2013,Broj,Laktaši,Oba spola,55-59,2630
2013,Broj,Laktaši,Muškarci,55-59,1307
2013,Broj,Laktaši,Žene,55-59,1323
2013,Broj,Livno,Oba spola,55-59,2371
2013,Broj,Livno,Muškarci,55-59,1219
2013,Broj,Livno,Žene,55-59,1152
2013,Broj,Lopare,Oba spola,55-59,1257
2013,Broj,Lopare,Muškarci,55-59,677
2013,Broj,Lopare,Žene,55-59,580
2013,Broj,Lukavac,Oba spola,55-59,3568
2013,Broj,Lukavac,Muškarci,55-59,1719
2013,Broj,Lukavac,Žene,55-59,1849
2013,Broj,Ljubinje,Oba spola,55-59,285
2013,Broj,Ljubinje,Muškarci,55-59,155
2013,Broj,Ljubinje,Žene,55-59,130
2013,Broj,Ljubuški,Oba spola,55-59,1797
2013,Broj,Ljubuški,Muškarci,55-59,957
2013,Broj,Ljubuški,Žene,55-59,840
2013,Broj,Maglaj,Oba spola,55-59,1705
2013,Broj,Maglaj,Muškarci,55-59,814
2013,Broj,Maglaj,Žene,55-59,891
2013,Broj,Milići,Oba spola,55-59,896
2013,Broj,Milići,Muškarci,55-59,458
2013,Broj,Milići,Žene,55-59,438
2013,Broj,Modriča,Oba spola,55-59,1980
2013,Broj,Modriča,Muškarci,55-59,969
2013,Broj,Modriča,Žene,55-59,1011
2013,Broj,Mostar,Oba spola,55-59,7691
2013,Broj,Mostar,Muškarci,55-59,3703
2013,Broj,Mostar,Žene,55-59,3988
2013,Broj,Mrkonjić Grad,Oba spola,55-59,1378
2013,Broj,Mrkonjić Grad,Muškarci,55-59,671
2013,Broj,Mrkonjić Grad,Žene,55-59,707
2013,Broj,Neum,Oba spola,55-59,339
2013,Broj,Neum,Muškarci,55-59,201
2013,Broj,Neum,Žene,55-59,138
2013,Broj,Nevesinje,Oba spola,55-59,949
2013,Broj,Nevesinje,Muškarci,55-59,494
2013,Broj,Nevesinje,Žene,55-59,455
2013,Broj,Novi Grad,Oba spola,55-59,2207
2013,Broj,Novi Grad,Muškarci,55-59,1123
2013,Broj,Novi Grad,Žene,55-59,1084
2013,Broj,Sarajevo - Novi Grad,Oba spola,55-59,8642
2013,Broj,Sarajevo - Novi Grad,Muškarci,55-59,3863
2013,Broj,Sarajevo - Novi Grad,Žene,55-59,4779
2013,Broj,Novi Travnik,Oba spola,55-59,1608
2013,Broj,Novi Travnik,Muškarci,55-59,796
2013,Broj,Novi Travnik,Žene,55-59,812
2013,Broj,Novo Goražde,Oba spola,55-59,324
2013,Broj,Novo Goražde,Muškarci,55-59,162
2013,Broj,Novo Goražde,Žene,55-59,162
2013,Broj,Sarajevo - Novo Sarajevo,Oba spola,55-59,4877
2013,Broj,Sarajevo - Novo Sarajevo,Muškarci,55-59,2218
2013,Broj,Sarajevo - Novo Sarajevo,Žene,55-59,2659
2013,Broj,Odžak,Oba spola,55-59,1202
2013,Broj,Odžak,Muškarci,55-59,614
2013,Broj,Odžak,Žene,55-59,588
2013,Broj,Olovo,Oba spola,55-59,953
2013,Broj,Olovo,Muškarci,55-59,464
2013,Broj,Olovo,Žene,55-59,489
2013,Broj,Orašje,Oba spola,55-59,1296
2013,Broj,Orašje,Muškarci,55-59,668
2013,Broj,Orašje,Žene,55-59,628
2013,Broj,Osmaci,Oba spola,55-59,418
2013,Broj,Osmaci,Muškarci,55-59,203
2013,Broj,Osmaci,Žene,55-59,215
2013,Broj,Oštra Luka,Oba spola,55-59,212
2013,Broj,Oštra Luka,Muškarci,55-59,102
2013,Broj,Oštra Luka,Žene,55-59,110
2013,Broj,Pale - FBiH,Oba spola,55-59,64
2013,Broj,Pale - FBiH,Muškarci,55-59,30
2013,Broj,Pale - FBiH,Žene,55-59,34
2013,Broj,Pale - RS,Oba spola,55-59,1957
2013,Broj,Pale - RS,Muškarci,55-59,961
2013,Broj,Pale - RS,Žene,55-59,996
2013,Broj,Pelagićevo,Oba spola,55-59,399
2013,Broj,Pelagićevo,Muškarci,55-59,215
2013,Broj,Pelagićevo,Žene,55-59,184
2013,Broj,Petrovac,Oba spola,55-59,21
2013,Broj,Petrovac,Muškarci,55-59,8
2013,Broj,Petrovac,Žene,55-59,13
2013,Broj,Petrovo,Oba spola,55-59,574
2013,Broj,Petrovo,Muškarci,55-59,296
2013,Broj,Petrovo,Žene,55-59,278
2013,Broj,Posušje,Oba spola,55-59,1162
2013,Broj,Posušje,Muškarci,55-59,614
2013,Broj,Posušje,Žene,55-59,548
2013,Broj,Prijedor,Oba spola,55-59,6806
2013,Broj,Prijedor,Muškarci,55-59,3276
2013,Broj,Prijedor,Žene,55-59,3530
2013,Broj,Prnjavor,Oba spola,55-59,2607
2013,Broj,Prnjavor,Muškarci,55-59,1226
2013,Broj,Prnjavor,Žene,55-59,1381
2013,Broj,Prozor,Oba spola,55-59,964
2013,Broj,Prozor,Muškarci,55-59,509
2013,Broj,Prozor,Žene,55-59,455
2013,Broj,Ravno,Oba spola,55-59,256
2013,Broj,Ravno,Muškarci,55-59,140
2013,Broj,Ravno,Žene,55-59,116
2013,Broj,Ribnik,Oba spola,55-59,479
2013,Broj,Ribnik,Muškarci,55-59,249
2013,Broj,Ribnik,Žene,55-59,230
2013,Broj,Rogatica,Oba spola,55-59,979
2013,Broj,Rogatica,Muškarci,55-59,464
2013,Broj,Rogatica,Žene,55-59,515
2013,Broj,Rudo,Oba spola,55-59,685
2013,Broj,Rudo,Muškarci,55-59,355
2013,Broj,Rudo,Žene,55-59,330
2013,Broj,Sanski Most,Oba spola,55-59,2881
2013,Broj,Sanski Most,Muškarci,55-59,1416
2013,Broj,Sanski Most,Žene,55-59,1465
2013,Broj,Sapna,Oba spola,55-59,622
2013,Broj,Sapna,Muškarci,55-59,301
2013,Broj,Sapna,Žene,55-59,321
2013,Broj,Sokolac,Oba spola,55-59,1103
2013,Broj,Sokolac,Muškarci,55-59,560
2013,Broj,Sokolac,Žene,55-59,543
2013,Broj,Srbac,Oba spola,55-59,1335
2013,Broj,Srbac,Muškarci,55-59,619
2013,Broj,Srbac,Žene,55-59,716
2013,Broj,Srebrenica,Oba spola,55-59,908
2013,Broj,Srebrenica,Muškarci,55-59,408
2013,Broj,Srebrenica,Žene,55-59,500
2013,Broj,Srebrenik,Oba spola,55-59,2678
2013,Broj,Srebrenik,Muškarci,55-59,1234
2013,Broj,Srebrenik,Žene,55-59,1444
2013,Broj,Sarajevo - Stari Grad,Oba spola,55-59,3215
2013,Broj,Sarajevo - Stari Grad,Muškarci,55-59,1505
2013,Broj,Sarajevo - Stari Grad,Žene,55-59,1710
2013,Broj,Stolac,Oba spola,55-59,1006
2013,Broj,Stolac,Muškarci,55-59,519
2013,Broj,Stolac,Žene,55-59,487
2013,Broj,Šamac,Oba spola,55-59,1340
2013,Broj,Šamac,Muškarci,55-59,654
2013,Broj,Šamac,Žene,55-59,686
2013,Broj,Šekovići,Oba spola,55-59,655
2013,Broj,Šekovići,Muškarci,55-59,331
2013,Broj,Šekovići,Žene,55-59,324
2013,Broj,Šipovo,Oba spola,55-59,987
2013,Broj,Šipovo,Muškarci,55-59,506
2013,Broj,Šipovo,Žene,55-59,481
2013,Broj,Široki Brijeg,Oba spola,55-59,1763
2013,Broj,Široki Brijeg,Muškarci,55-59,964
2013,Broj,Široki Brijeg,Žene,55-59,799
2013,Broj,Teočak,Oba spola,55-59,534
2013,Broj,Teočak,Muškarci,55-59,265
2013,Broj,Teočak,Žene,55-59,269
2013,Broj,Teslić,Oba spola,55-59,2942
2013,Broj,Teslić,Muškarci,55-59,1425
2013,Broj,Teslić,Žene,55-59,1517
2013,Broj,Tešanj,Oba spola,55-59,2616
2013,Broj,Tešanj,Muškarci,55-59,1293
2013,Broj,Tešanj,Žene,55-59,1323
2013,Broj,Tomislavgrad,Oba spola,55-59,2103
2013,Broj,Tomislavgrad,Muškarci,55-59,1092
2013,Broj,Tomislavgrad,Žene,55-59,1011
2013,Broj,Travnik,Oba spola,55-59,3709
2013,Broj,Travnik,Muškarci,55-59,1753
2013,Broj,Travnik,Žene,55-59,1956
2013,Broj,Trebinje,Oba spola,55-59,2302
2013,Broj,Trebinje,Muškarci,55-59,1111
2013,Broj,Trebinje,Žene,55-59,1191
2013,Broj,Trnovo - FBiH,Oba spola,55-59,171
2013,Broj,Trnovo - FBiH,Muškarci,55-59,70
2013,Broj,Trnovo - FBiH,Žene,55-59,101
2013,Broj,Trnovo - RS,Oba spola,55-59,237
2013,Broj,Trnovo - RS,Muškarci,55-59,114
2013,Broj,Trnovo - RS,Žene,55-59,123
2013,Broj,Tuzla,Oba spola,55-59,9065
2013,Broj,Tuzla,Muškarci,55-59,4272
2013,Broj,Tuzla,Žene,55-59,4793
2013,Broj,Ugljevik,Oba spola,55-59,1152
2013,Broj,Ugljevik,Muškarci,55-59,608
2013,Broj,Ugljevik,Žene,55-59,544
2013,Broj,Usora,Oba spola,55-59,397
2013,Broj,Usora,Muškarci,55-59,213
2013,Broj,Usora,Žene,55-59,184
2013,Broj,Vareš,Oba spola,55-59,778
2013,Broj,Vareš,Muškarci,55-59,372
2013,Broj,Vareš,Žene,55-59,406
2013,Broj,Velika Kladuša,Oba spola,55-59,2422
2013,Broj,Velika Kladuša,Muškarci,55-59,1131
2013,Broj,Velika Kladuša,Žene,55-59,1291
2013,Broj,Visoko,Oba spola,55-59,2953
2013,Broj,Visoko,Muškarci,55-59,1406
2013,Broj,Visoko,Žene,55-59,1547
2013,Broj,Višegrad,Oba spola,55-59,919
2013,Broj,Višegrad,Muškarci,55-59,430
2013,Broj,Višegrad,Žene,55-59,489
2013,Broj,Vitez,Oba spola,55-59,1649
2013,Broj,Vitez,Muškarci,55-59,818
2013,Broj,Vitez,Žene,55-59,831
2013,Broj,Vlasenica,Oba spola,55-59,979
2013,Broj,Vlasenica,Muškarci,55-59,472
2013,Broj,Vlasenica,Žene,55-59,507
2013,Broj,Sarajevo - Vogošća,Oba spola,55-59,1958
2013,Broj,Sarajevo - Vogošća,Muškarci,55-59,879
2013,Broj,Sarajevo - Vogošća,Žene,55-59,1079
2013,Broj,Vukosavlje,Oba spola,55-59,290
2013,Broj,Vukosavlje,Muškarci,55-59,151
2013,Broj,Vukosavlje,Žene,55-59,139
2013,Broj,Zavidovići,Oba spola,55-59,2539
2013,Broj,Zavidovići,Muškarci,55-59,1214
2013,Broj,Zavidovići,Žene,55-59,1325
2013,Broj,Zenica,Oba spola,55-59,8278
2013,Broj,Zenica,Muškarci,55-59,4033
2013,Broj,Zenica,Žene,55-59,4245
2013,Broj,Zvornik,Oba spola,55-59,4422
2013,Broj,Zvornik,Muškarci,55-59,2176
2013,Broj,Zvornik,Žene,55-59,2246
2013,Broj,Žepče,Oba spola,55-59,1880
2013,Broj,Žepče,Muškarci,55-59,950
2013,Broj,Žepče,Žene,55-59,930
